rebalance_date,ticker,weight,score
2007-04-30,CTSH,0.02068065242965627,0.008206308659495232
2007-04-30,KLAC,0.02957769656641818,0.01678603309306124
2007-04-30,VGK,0.021976859027787322,0.009267244498525222
2007-04-30,WBD,0.08200653294140385,0.12903760060868846
2007-04-30,DLTR,0.05449929621061624,0.05699032903001758
2007-04-30,HON,0.04925679743366815,0.046553433731090554
2007-04-30,CDNS,0.031219252513699128,0.018700980502405207
2007-04-30,ISRG,0.06614901943742552,0.08395879523070035
2007-04-30,GILD,0.0326101255246282,0.020404422965514316
2007-04-30,AAPL,0.04323489750193334,0.03586643767958623
2007-04-30,EXC,0.047640285863206594,0.043547987943946945
2007-04-30,QCOM,0.037263260549024305,0.026642874726431984
2007-04-30,LRCX,0.02793587496429737,0.014974210463516385
2007-05-31,BKNG,0.07751363668291299,0.12530976563292764
2007-05-31,REGN,0.016080460445099212,0.005392940786995625
2007-05-31,ADBE,0.021373727622946606,0.009527725425514591
2007-05-31,AEP,0.014707504830878439,0.004511351757729709
2007-05-31,AMZN,0.14625,0.5600992191998803
2007-05-31,PCAR,0.06278622531586486,0.08221620759710632
2007-05-31,VGK,0.02462184021696976,0.012643569755902244
2007-05-31,WBD,0.09522959492879213,0.18913528826090925
2007-05-31,DLTR,0.06109141616502309,0.07783753553600906
2007-05-31,HON,0.05988541159619878,0.07479469048873165
2007-05-31,CDNS,0.03673380028606241,0.028142353415518274
2007-05-31,ISRG,0.06128202115647732,0.07832399887925585
2007-05-31,GILD,0.036363801284179445,0.02757828423486984
2007-05-31,AAPL,0.07139766119233416,0.10631551882460973
2007-05-31,EXC,0.045626920518552404,0.04341811932149891
2007-05-31,QCOM,0.015629845173840272,0.005094927913409866
2007-05-31,LRCX,0.018275534703432125,0.006965765923104377
2007-05-31,FAST,0.046568644868918346,0.04522888612417949
2007-05-31,EWC,0.03204576558848728,0.021417560125230682
2007-05-31,ORLY,0.03153618742303037,0.020741829867069315
2007-06-29,BKNG,0.09623224580366742,0.14942834478367925
2007-06-29,AMZN,0.15,0.49236864938283675
2007-06-29,PCAR,0.05632911881977217,0.051198549629503244
2007-06-29,VGK,0.016441914333290925,0.004362108920777114
2007-06-29,WBD,0.059069054570869625,0.056300439234789654
2007-06-29,DLTR,0.054398913148291275,0.04774986952319866
2007-06-29,HON,0.04990639800542747,0.040188721921347106
2007-06-29,CDNS,0.021293035549066284,0.007315885533283657
2007-06-29,ISRG,0.07156893763867994,0.08264962448561394
2007-06-29,GILD,0.017787383985293895,0.005105236956807323
2007-06-29,AAPL,0.08309298004838903,0.11140903513724046
2007-06-29,EXC,0.023291690689510737,0.008753742588145604
2007-06-29,FAST,0.038239129154821916,0.023594334376903708
2007-06-29,EWC,0.035818901270036785,0.02070218871938219
2007-06-29,ORLY,0.023720577934667253,0.009079089046315133
2007-06-29,NVDA,0.0754524258743361,0.09186247837370229
2007-06-29,ILMN,0.04427195520118453,0.031626355480492085
2007-06-29,INTC,0.03923204841170561,0.0248355460014973
2007-06-29,BIIB,0.025126427702302227,0.01018716263420125
2007-06-29,IDXX,0.02149391734379647,0.007454575065140158
2007-07-31,BKNG,0.05765853377387447,0.032292419660533866
2007-07-31,AMZN,0.15,0.35943352389571154
2007-07-31,PCAR,0.009428137955669075,0.0008634262667749377
2007-07-31,WBD,0.0785815595081487,0.05998113590713416
2007-07-31,DLTR,0.01651145722074993,0.002648159909509631
2007-07-31,HON,0.03424244309283687,0.011389453465671499
2007-07-31,ISRG,0.15,0.47805133903707064
2007-07-31,AAPL,0.12381401751618008,0.14890628569944997
2007-07-31,FAST,0.03603735101529822,0.012614763680825782
2007-07-31,EWC,0.028150386298996345,0.007697365641719913
2007-07-31,NVDA,0.09739223776228155,0.09213445865556219
2007-07-31,ILMN,0.08716564207060142,0.07380130923577928
2007-07-31,INTC,0.019480835580657125,0.0036862820452343674
2007-07-31,BIIB,0.04661123111813508,0.021103502828977914
2007-07-31,IDXX,0.038144253159901165,0.01413291123785873
2007-07-31,LRCX,0.03648461241980227,0.012929831738715394
2007-07-31,ASML,0.026767697552750574,0.00695977872753953
2007-07-31,COST,0.017594560586804024,0.003006977990469433
2007-07-31,GOOGL,0.017445098213388154,0.0029561075916879173
2007-07-31,PAYX,0.01185291128179313,0.0013646568724243913
2007-08-31,BKNG,0.0854701210979379,0.22659262263779742
2007-08-31,AMZN,0.10409056947480382,0.33607785493827164
2007-08-31,PCAR,0.017164522504049942,0.009138619185909459
2007-08-31,WBD,0.04591322553118293,0.06538719931961214
2007-08-31,DLTR,0.013218278522156096,0.005419596140028503
2007-08-31,HON,0.012982378762796048,0.005227880823125965
2007-08-31,ISRG,0.14268242513075063,0.6314778070416147
2007-08-31,AAPL,0.05580752992422332,0.09660569496569284
2007-08-31,FAST,0.03581191826024728,0.03978068861486898
2007-08-31,EWC,0.014699126354282745,0.006701934418656504
2007-08-31,NVDA,0.09875878293379162,0.3025300965077914
2007-08-31,ILMN,0.08859659699462508,0.24347322553053638
2007-08-31,INTC,0.045833394392333894,0.0651600143865448
2007-08-31,BIIB,0.06050614787954751,0.11355758200227561
2007-08-31,IDXX,0.04820543767080386,0.07207907225236451
2007-08-31,LRCX,0.01667643303336193,0.008626278100777988
2007-08-31,ASML,0.037756643430356986,0.044218487616418826
2007-08-31,COST,0.020746415199145364,0.013350676046926442
2007-08-31,GOOGL,0.009140854121235553,0.002591735537190085
2007-08-31,PAYX,0.020939198782367545,0.013599947978035319
2007-09-28,BKNG,0.07666180829386868,0.17399726386750067
2007-09-28,AMZN,0.14007251583149857,0.5808849957365814
2007-09-28,PCAR,0.0047704611236294705,0.0006737596874578136
2007-09-28,WBD,0.05594045252356007,0.0926480432061767
2007-09-28,HON,0.021994693390689952,0.014322542681881932
2007-09-28,ISRG,0.13074084632378485,0.5060656787948211
2007-09-28,AAPL,0.06680408902956313,0.13212664061158583
2007-09-28,FAST,0.02784184096815232,0.022949868298813274
2007-09-28,EWC,0.021910666390007986,0.014213318021548385
2007-09-28,NVDA,0.08716391183085678,0.22493535685586974
2007-09-28,ILMN,0.07564236660256748,0.16940043326912074
2007-09-28,INTC,0.02376194409771064,0.016716611150711387
2007-09-28,BIIB,0.05994219893928324,0.10637746630555546
2007-09-28,IDXX,0.0311943641160515,0.028809556650520946
2007-09-28,ASML,0.03570579411563761,0.03774519675818189
2007-09-28,COST,0.008602610084904731,0.0021910121122313774
2007-09-28,GOOGL,0.018700810666779907,0.010353928635805051
2007-09-28,PAYX,0.00902956849243676,0.0024138945485473826
2007-09-28,VRTX,0.0435862448535293,0.05624490780040581
2007-09-28,CSCO,0.03493281232548723,0.03612862239729017
2007-10-31,BKNG,0.08341793424986242,0.2541733797804544
2007-10-31,AMZN,0.04254937983075045,0.06612987033809543
2007-10-31,WBD,0.03258140592814092,0.03877491403277319
2007-10-31,ISRG,0.14624999999999996,0.9947374957274089
2007-10-31,AAPL,0.09020387010522209,0.29720871771280244
2007-10-31,EWC,0.033753925950276494,0.04161594767177199
2007-10-31,NVDA,0.05390194806610052,0.10612559171597628
2007-10-31,ILMN,0.0659240962523786,0.15874482330361517
2007-10-31,INTC,0.022108465163637427,0.017853706430037867
2007-10-31,BIIB,0.06710838255878898,0.16449956179767605
2007-10-31,IDXX,0.03498724114435999,0.04471266942916298
2007-10-31,ASML,0.03374957712357229,0.041605224836974423
2007-10-31,COST,0.017479773406215517,0.01116047808855063
2007-10-31,GOOGL,0.06797973546548403,0.16879910619454544
2007-10-31,CSCO,0.024435400728910824,0.021809722182329835
2007-10-31,NFLX,0.05356784508221974,0.10481406249999999
2007-10-31,MSFT,0.032214158526444006,0.03790572305141629
2007-10-31,ADBE,0.02508005829874993,0.02297567532771075
2007-10-31,EA,0.024041126624363637,0.021111584696678006
2007-10-31,GILD,0.02366567549452199,0.020457332900419945
2007-11-30,BKNG,0.1285964587939499,0.34426530336936545
2007-11-30,AMZN,0.03126795764898953,0.02035327337991578
2007-11-30,WBD,0.01845538626942398,0.007090575971423256
2007-11-30,ISRG,0.14625000000000002,0.7565908094112569
2007-11-30,AAPL,0.0877354902798603,0.1602455029460914
2007-11-30,EWC,0.009693544470686159,0.0019561423247461815
2007-11-30,NVDA,0.015950295643299004,0.005296301626044183
2007-11-30,ILMN,0.07887013188136176,0.1294971975392384
2007-11-30,INTC,0.01338985094036563,0.003732387450854823
2007-11-30,BIIB,0.055281368726147216,0.06361987485557484
2007-11-30,IDXX,0.04666563835225003,0.045334586404962796
2007-11-30,ASML,0.03963966366564904,0.03271110067899818
2007-11-30,COST,0.03547611736075257,0.026200368631084072
2007-11-30,GOOGL,0.06886451910588434,0.0987248025921357
2007-11-30,NFLX,0.038043837899463126,0.03013032948940751
2007-11-30,MSFT,0.026074549538483628,0.014153663447296723
2007-11-30,EA,0.018094737960451038,0.006816160878859866
2007-11-30,GILD,0.038692111148943775,0.03116592988034847
2007-11-30,SIRI,0.05679483260524745,0.06715106170907997
2007-11-30,EXC,0.021163507708791607,0.0093241776052097
2007-12-31,BKNG,0.07005068642840259,0.1950930407796205
2007-12-31,AMZN,0.020398746543546106,0.01654336877531507
2007-12-31,ISRG,0.07312500000000001,0.5542775798740437
2007-12-31,AAPL,0.055870800848661556,0.12410428600148873
2007-12-31,ILMN,0.03840839292924071,0.05865016781661703
2007-12-31,INTC,0.006287700140180779,0.0015718121131757749
2007-12-31,IDXX,0.015983844022062633,0.010157327439179343
2007-12-31,ASML,0.0001126145881864092,5.042040075736849e-07
2007-12-31,COST,0.01764120502225408,0.012372956377354085
2007-12-31,GOOGL,0.03213669800070649,0.04106005156063413
2007-12-31,NFLX,0.04099790919563544,0.06682522129739735
2007-12-31,MSFT,0.0282013393392553,0.03161960613472302
2007-12-31,EA,0.009308648157441049,0.003445007867444191
2007-12-31,GILD,0.016359139731222053,0.010639908939040377
2007-12-31,EXC,0.009250376624796181,0.0034020118154040138
2007-12-31,REGN,0.049232230975841444,0.09636426651187675
2007-12-31,HON,0.0026821703367602163,0.00028601558436568456
2007-12-31,INTU,0.0014524971158070559,8.387789919689568e-05
2008-01-31,BKNG,0.0755886984380308,0.08013763213206139
2008-01-31,ISRG,0.007363831784712666,5.077590690584497e-05
2008-01-31,ILMN,0.0755886984380308,0.0320275303994358
2008-01-31,COST,0.027635584942290042,0.0007151337811978441
2008-01-31,NFLX,0.0755886984380308,0.026792520775623253
2008-01-31,GILD,0.07041170136613274,0.004642368892325333
2008-01-31,REGN,0.05241803033553379,0.002572831630827612
2008-01-31,INTU,0.020507943415531787,0.00039381675715643777
2008-01-31,ROST,0.05429475317718281,0.002760359819508619
2008-01-31,QCOM,0.04452671591806246,0.0018564843833020184
2008-02-29,BKNG,0.0850960029909064,0.03970886253127282
2008-02-29,ISRG,0.03838028074279998,0.0011343796957897412
2008-02-29,ILMN,0.08509600299042379,0.1360990755990531
2008-02-29,NFLX,0.08509600299042379,0.24715744763620728
2008-02-29,GILD,0.0850960029909064,0.012623256438874157
2008-02-29,ROST,0.031138700051266184,0.0007466947646501842
2008-02-29,QCOM,0.07213120347250922,0.004006715504668375
2008-02-29,FISV,0.05198261034414401,0.0020809340587957127
2008-02-29,EWC,0.026000609928119336,0.0005206060633164961
2008-02-29,HON,0.007289270101326096,4.091760791210645e-05
2008-03-31,BKNG,0.09305905704673235,0.01899043149142369
2008-03-31,ISRG,0.09305905704673235,0.016230805037938584
2008-03-31,ILMN,0.09305905707726918,0.07456462667936305
2008-03-31,NFLX,0.09305905707726918,0.18865675153709352
2008-03-31,GILD,0.09305905704673235,0.022395142075263334
2008-03-31,ROST,0.09305905707726918,0.014210345206353867
2008-03-31,FAST,0.04107010572734634,0.0011178820513459565
2008-03-31,EXC,0.02096926554553145,0.00029141424707319457
2008-04-30,BKNG,0.09831561154975571,0.08433502833720809
2008-04-30,ILMN,0.09831561154975571,0.06262184445225782
2008-04-30,NFLX,0.09412651026581934,0.03289333989354779
2008-04-30,GILD,0.04061342706961659,0.006123832926573738
2008-04-30,ROST,0.09831561154975571,0.04772853838721551
2008-04-30,FAST,0.0706724051860527,0.018543162378098225
2008-04-30,EXC,0.01585634378960276,0.0009334480750301032
2008-04-30,VRTX,0.05570999890205928,0.011522596591729954
2008-04-30,AAPL,0.043704559681536095,0.007091490996987281
2008-04-30,COST,0.017808931764352567,0.001177496967729843
2008-04-30,DLTR,0.009668773577977505,0.000347077801494066
2008-04-30,CTSH,0.008699650686485427,0.0002809879445739884
2008-04-30,QCOM,0.0036299747589353636,4.892054289532862e-05
2008-05-30,BKNG,0.026623167968731626,0.011163758397990874
2008-05-30,ILMN,0.0475635330065748,0.03563191613785927
2008-05-30,NFLX,0.017573687451474862,0.004864259783753369
2008-05-30,GILD,0.029134775178266112,0.013369473569719436
2008-05-30,ROST,0.06872778529979034,0.07439704112010628
2008-05-30,FAST,0.038800392212050706,0.023711727538298307
2008-05-30,EXC,0.011958882101766741,0.002252538037438518
2008-05-30,VRTX,0.09253605307527084,0.13486923932227232
2008-05-30,AAPL,0.05696535001923099,0.05111077957264655
2008-05-30,COST,0.01584586314484717,0.003954783979697274
2008-05-30,DLTR,0.06878348427342725,0.07451767698686691
2008-05-30,CTSH,0.02317146917553667,0.00845664513005949
2008-05-30,QCOM,0.04008919912615943,0.025313122760112473
2008-05-30,TMUS,0.061369450729257764,0.059319220746156864
2008-05-30,ADBE,0.03637299999478828,0.020837672582721296
2008-05-30,EWC,0.019912611334765115,0.006245215066402952
2008-05-30,PCAR,0.01922296302573491,0.005820115803063754
2008-05-30,SNPS,0.016465144610959628,0.004269942861462957
2008-05-30,ASML,0.010433166298512441,0.0017144436855034977
2008-05-30,GOOGL,0.008494595175939267,0.0011365180514014573
2008-06-30,ILMN,0.1112726880418186,0.08418643187289312
2008-06-30,GILD,0.02837887990864295,0.0016522688473843798
2008-06-30,ROST,0.1112726880418186,0.13562409612750018
2008-06-30,FAST,0.020718427293074472,0.0008806509043379082
2008-06-30,EXC,0.034604072049545895,0.002456657594438491
2008-06-30,VRTX,0.1112726880418186,0.13846387632326018
2008-06-30,AAPL,0.004272536772378078,3.745086324139119e-05
2008-06-30,COST,0.02880344935928195,0.0017020770417331514
2008-06-30,DLTR,0.1112726880418186,0.06881778432203517
2008-06-30,CTSH,0.03794628277026683,0.002954123799725645
2008-06-30,QCOM,0.08230461703154184,0.013897561707421053
2008-06-30,ADBE,0.0034185409538136325,2.3975727189095012e-05
2008-06-30,EWC,0.02363999228898413,0.0011465285541103535
2008-06-30,AMGN,0.03264036968398652,0.0021857493201233053
2008-07-31,ILMN,0.07876249263660585,0.06031289867401453
2008-07-31,GILD,0.02386629403229326,0.005537851057036445
2008-07-31,ROST,0.07234720052783158,0.05088792692535308
2008-07-31,FAST,0.017313800177258157,0.0029144465788471198
2008-07-31,VRTX,0.10873104202060895,0.3325775407513815
2008-07-31,AAPL,0.009216927029999027,0.0008259306744935658
2008-07-31,DLTR,0.10035918902227822,0.09792319698850166
2008-07-31,QCOM,0.08190006793686148,0.0652138471767359
2008-07-31,ADBE,0.03418564730042657,0.011362107988725103
2008-07-31,AMGN,0.10873104202084828,0.13758913930562025
2008-07-31,BIIB,0.02873841770933581,0.008029657168682945
2008-07-31,REGN,0.02426571480131562,0.005724762516504646
2008-07-31,NFLX,0.015697977378515953,0.0023958448753462628
2008-07-31,MDLZ,0.010295662905204356,0.001030575768334787
2008-07-31,ISRG,0.005883014605653606,0.0003364892162526914
2008-07-31,SNPS,0.004579123365689539,0.00020386186140691827
2008-08-29,ILMN,0.047704544173854994,0.026181032266006196
2008-08-29,ROST,0.06272944652794964,0.04526996684792863
2008-08-29,FAST,0.04317882253070274,0.021449089198634436
2008-08-29,VRTX,0.08484875520660468,0.082824384205181
2008-08-29,AAPL,0.024206593080710076,0.006741159521609506
2008-08-29,DLTR,0.06032860970604857,0.041871054545304445
2008-08-29,QCOM,0.052056130066269954,0.031175327374676553
2008-08-29,ADBE,0.033853794082102984,0.013185055479867216
2008-08-29,AMGN,0.10466435676101758,0.1396382773157611
2008-08-29,REGN,0.10344119486992581,0.12309894250503249
2008-08-29,ISRG,0.008603873071341058,0.0008516384379556481
2008-08-29,IDXX,0.022961419258630458,0.006065473674638726
2008-08-29,ORLY,0.016819246319885104,0.0032544704072015656
2008-08-29,AMZN,0.014367435052668043,0.0023747929460334284
2008-08-29,INTU,0.010757569211801104,0.0013313601784603914
2008-08-29,PAYX,0.007240588487271014,0.0006031356451169958
2008-09-30,ROST,0.04830472681775884,0.002921274968254886
2008-09-30,FAST,0.05052562389847214,0.003196071942485741
2008-09-30,VRTX,0.09361744529240619,0.010972529264523481
2008-09-30,DLTR,0.1189499164990703,0.017714196571703655
2008-09-30,AMGN,0.12400354175055081,0.054447712467339905
2008-09-30,REGN,0.12400354175055081,0.11910049657771744
2008-09-30,IDXX,0.05693681624885152,0.004058630685144691
2008-09-30,ORLY,0.045589833045434576,0.0026021311413363855
2008-09-30,INTU,0.09127511378236364,0.010430327444665075
2008-09-30,MDLZ,0.07348371925154655,0.006760447354494623
2008-10-31,AMGN,0.15,0.024725480172430793
2008-11-28,AMGN,0.15,0.0035928003109437314
2008-11-28,DLTR,0.15,0.011474465942302385
2008-12-31,AMGN,0.15,0.0037288228277451165
2008-12-31,DLTR,0.175,0.024185070144370522
2008-12-31,ORLY,0.175,0.0672024999427669
2008-12-31,NFLX,0.15,0.007581450459950338
2008-12-31,GILD,0.15,0.003186454437680811
2008-12-31,REGN,0.175,0.0017239962333512953
2009-01-30,DLTR,0.15,0.003760805835221652
2009-01-30,ORLY,0.15,0.0004061092930273269
2009-01-30,NFLX,0.3375000000000001,0.121652984389348
2009-01-30,VRTX,0.3375000000000001,0.024575759386453486
2009-02-27,ORLY,0.1462500000004108,0.05496199082825497
2009-02-27,NFLX,0.1462500000004108,0.1829763046807346
2009-02-27,VRTX,0.1462500000004108,0.06493727539829543
2009-02-27,AMZN,0.14625000000000002,0.03278674583029863
2009-02-27,ILMN,0.1462500000004108,0.017086828828342775
2009-02-27,BKNG,0.13477882879314573,0.00989375589348921
2009-02-27,SNPS,0.063226165869816,0.002177266183790988
2009-02-27,BIIB,0.04574500533539522,0.0011397384501940326
2009-03-31,ORLY,0.08867917283177937,0.07785727836291881
2009-03-31,NFLX,0.14625000000000002,0.39996432214203625
2009-03-31,AMZN,0.08609949691555568,0.07339342900690003
2009-03-31,ILMN,0.08045966833620778,0.0640932696400252
2009-03-31,BKNG,0.05376678190947917,0.028620949550978977
2009-03-31,SNPS,0.0375226293866552,0.013939348585066569
2009-03-31,BIIB,0.023566510246801693,0.005498528799835541
2009-03-31,SIRI,0.14625000000000002,0.5555963239078836
2009-03-31,NVDA,0.06054750213457277,0.0362951347797502
2009-03-31,ROST,0.04762527020566269,0.022455920209128965
2009-03-31,DLTR,0.04705930547871638,0.021925372365711095
2009-03-31,AAPL,0.04415435610718657,0.01930203340778355
2009-03-31,CTSH,0.04162836818322683,0.01715673823498943
2009-03-31,TMUS,0.024475027761644133,0.005930650581333872
2009-03-31,INTU,0.01838948788235573,0.003348075332059842
