date,ret
2005-04-18,0.01149483950249297
2005-04-19,0.003619056671693155
2005-04-20,0.0016751263940757433
2005-04-21,-0.003052979246281451
2005-04-22,0.0011494239220701807
2005-04-25,-0.005210549818735477
2005-04-26,-0.0006882505665085636
2005-04-27,-0.0049228843293399605
2005-04-28,-0.001238862530820506
2005-04-29,-0.002253281058222756
2005-05-02,-0.0023252145094866394
2005-05-03,0.0031831733348404168
2005-05-04,0.004895035225993327
2005-05-05,0.0004664346552387677
2005-05-06,-0.011120848888858226
2005-05-09,0.0033552113708728015
2005-05-10,0.0024872212413016292
2005-05-11,-0.00566374363213884
2005-05-12,-0.010373134008998308
2005-05-13,-0.005122108232561984
2005-05-16,0.0018959428335203476
2005-05-17,-0.0029239313829140245
2005-05-18,0.006188407374935867
2005-05-19,-0.0036262837937687253
2005-05-20,-0.006178014096941076
2005-05-23,0.0011188054632262912
2005-05-24,-0.0002387784330539766
2005-05-25,0.002469452441722586
2005-05-26,-0.0067575891359312745
2005-05-27,0.005435421480936675
2005-05-30,-0.007864231508543873
2005-05-31,-0.014018822339851633
2005-06-01,-0.009098186435531508
2005-06-02,0.005814524611517102
2005-06-03,-0.003008577248784894
2005-06-06,0.002451924778008374
2005-06-07,0.0015470941447284225
2005-06-08,-0.0033409534605269853
2005-06-09,-0.0008192138274721872
2005-06-10,-0.007439997738246884
2005-06-13,-0.0015631731147189853
2005-06-14,-0.007588365083998072
2005-06-15,0.007976181189019549
2005-06-16,-0.0018874723094348678
2005-06-17,0.01486979617482076
2005-06-20,-0.010341296070144446
2005-06-21,0.001813939681576171
2005-06-22,-0.004351506635364655
2005-06-23,-0.0075902699931923445
2005-06-24,0.005734483077452834
2005-06-27,0.0054494355561678365
2005-06-28,-0.0074732371359202965
2005-06-29,0.00041065908660486983
2005-06-30,0.0010761187988568288
2005-07-01,-0.012819387846451646
2005-07-04,-0.002262635277475167
2005-07-05,0.0018492481385896653
2005-07-06,-0.00016695841926051003
2005-07-07,0.0013378890313584524
2005-07-08,0.0030192021174832995
2005-07-11,0.007337880393415208
2005-07-12,0.013343080277264496
2005-07-13,-0.0122612809252729
2005-07-14,0.001148863250043597
2005-07-15,-0.003963179600236066
2005-07-18,0.0008318711757528963
2005-07-19,-0.002165358690742636
2005-07-20,0.010650514887027507
2005-07-21,0.00024316309694083493
2005-07-22,-0.008225540896559691
2005-07-25,0.00033773218717225717
2005-07-26,-0.0039776102937870705
2005-07-27,0.004151024478197929
2005-07-28,0.005386619832335793
2005-07-29,-0.0006547106396128655
2005-08-01,0.00494673144056379
2005-08-02,0.0008169725209581369
2005-08-03,0.011570227896887886
2005-08-04,0.004049823703892175
2005-08-05,-0.0015333128827447196
2005-08-08,-0.0012104106498399547
2005-08-09,0.0021909541006697175
2005-08-10,0.0006440998651415786
2005-08-11,0.007022309834939122
2005-08-12,-0.0022525755667470726
2005-08-15,-0.0059380826691534105
2005-08-16,-0.001704251880063734
2005-08-17,-0.005819850562091
2005-08-18,-0.007663699397888912
2005-08-19,-0.0023824288485423395
2005-08-22,0.006508529750756997
2005-08-23,7.337268304796751e-05
2005-08-24,0.0031913313953193523
2005-08-25,0.002275795047135043
2005-08-26,-0.0006392680966555986
2005-08-29,-0.00480838924244964
2005-08-30,-0.0013805328979752396
2005-08-31,0.010057800276098039
2005-09-01,0.012077844399297488
2005-09-02,0.003446568406713979
2005-09-05,-0.0004885152778492108
2005-09-06,-0.005506381447216269
2005-09-07,-0.00336481830038593
2005-09-08,-0.0017722921010825399
2005-09-09,0.001365218964520798
2005-09-12,-0.00966078289234884
2005-09-13,-0.0008964663339696699
2005-09-14,-8.600907133593516e-05
2005-09-15,-0.0034994917164489214
2005-09-16,0.00024482899819733284
2005-09-19,-0.00816952084481859
2005-09-20,-0.0016482461606146526
2005-09-22,0.002892734041886502
2005-09-23,-0.009307670812683466
2005-09-26,0.002668139307958839
2005-09-27,-0.004483085960356736
2005-09-28,0.003582445491414177
2005-09-29,-0.0034019420976053594
2005-09-30,0.0005893543738364482
2005-10-03,-0.009566139625935333
2005-10-04,0.0005006335220523184
2005-10-05,0.007807795313242494
2005-10-06,0.013316057332346531
2005-10-07,-0.003444856826994469
2005-10-10,-0.00667521013895267
2005-10-11,-0.0053213029113963195
2005-10-12,0.0035963866842283476
2005-10-13,-0.0007571959132431916
2005-10-14,0.004830880979673324
2005-10-17,-0.005465048847958065
2005-10-18,-0.004662470836605648
2005-10-19,0.0015925481787952833
2005-10-20,0.0036654692349176177
2005-10-21,-0.005319514577927897
2005-10-24,0.0018442834045506729
2005-10-25,0.011348925970988022
2005-10-26,-0.0040411403222223585
2005-10-27,0.00663007481229716
2005-10-28,-0.005926892076334456
2005-10-31,-0.006797710032974802
2005-11-01,0.002921823110233701
2005-11-02,0.0036201990351028
2005-11-03,-0.009573468358171744
2005-11-04,-0.011624101778713758
2005-11-07,-0.0016981648255248727
2005-11-08,-0.0021182300916443575
2005-11-09,0.000848077613080811
2005-11-10,-0.008698384937009807
2005-11-11,0.0050930303530600796
2005-11-14,-0.003671252820612203
2005-11-15,0.003425704005674657
2005-11-16,-0.004682513150929046
2005-11-17,0.0060737525786267454
2005-11-18,0.002390582086798876
2005-11-21,-0.0033216645352660557
2005-11-22,0.006568675685590941
2005-11-23,-0.0005077524577610237
2005-11-24,-0.0022855420259983994
2005-11-25,-0.004760353224381619
2005-11-28,0.010665006036728819
2005-11-29,-0.006919556135985605
2005-11-30,0.003140075232952899
2005-12-01,-0.00533084997923805
2005-12-02,-0.0019687417575690036
2005-12-05,0.005810964468533575
2005-12-06,0.0009320690932623776
2005-12-07,-0.006784754208264299
2005-12-08,0.008115570014162188
2005-12-09,8.274870198055062e-05
2005-12-12,0.012015832754897149
2005-12-13,-0.0005855771150121702
2005-12-14,0.002095465388556539
2005-12-15,-0.0005863874679141734
2005-12-16,0.003928511197158535
2005-12-19,-0.0005882061102787661
2005-12-20,-0.010996237951456767
2005-12-21,-0.0034436871223930687
2005-12-22,0.003288771195489648
2005-12-23,-8.313453336228349e-05
2005-12-26,-0.0028646646045981106
2005-12-27,0.0015293437738630455
2005-12-28,-0.0006753747138178445
2005-12-29,0.0001659141836303224
2005-12-30,-0.0007578072861766927
2006-01-02,-0.0020325201205799726
2006-01-03,0.018278084900330782
2006-01-04,0.006564700350812913
2006-01-05,-0.00041160400466488944
2006-01-06,0.0038893000825417356
2006-01-09,-0.006508415567586301
2006-01-10,-0.0009048087847307595
2006-01-11,0.006215188526298432
2006-01-12,-0.007744910730638321
2006-01-13,0.00813572419613906
2006-01-16,-0.002217197382008762
2006-01-17,-0.0006295936774193267
2006-01-18,-3.642700682537914e-05
2006-01-19,-0.0014024908513193823
2006-01-20,0.003725739656288196
2006-01-23,0.013841989463554416
2006-01-24,-0.0031766067189974434
2006-01-25,-0.0016285008150765945
2006-01-26,-0.0024551568076983665
2006-01-27,-0.009905012672459135
2006-01-30,-0.0006527265230622525
2006-01-31,0.005163182182005954
2006-02-01,-0.006709245989200863
2006-02-02,0.0014138815068112098
2006-02-03,-0.004714603749249924
2006-02-06,-0.005323614507270813
2006-02-07,0.002506551871892304
2006-02-08,-0.0023331949035302335
2006-02-09,0.002422840095044565
2006-02-10,-0.00725134994994181
2006-02-13,0.0004168860474427216
2006-02-14,0.0003336500707280532
2006-02-15,-0.002519848508964584
2006-02-16,0.001774207120477822
2006-02-17,0.002937725093686838
2006-02-20,-0.0006683181461902832
2006-02-21,-0.0011801031846104815
2006-02-22,-0.00033362752427079645
2006-02-23,0.0005007083447421401
2006-02-24,-0.003682189223229604
2006-02-27,-0.0023581849853959724
2006-02-28,0.006752462295239736
2006-03-01,-0.0008463529631597133
2006-03-02,0.009992424375010911
2006-03-03,0.0005781708472574199
2006-03-06,-0.0024873007531966973
2006-03-07,-0.010487017792820463
2006-03-08,0.003112966006218798
2006-03-09,-0.001928409183361568
2006-03-10,0.0005836261812222077
2006-03-13,0.004703016672284788
2006-03-14,0.004338824801669361
2006-03-15,0.004333470637763348
2006-03-16,0.008607720195024537
2006-03-17,0.0014021247869520082
2006-03-20,-0.0023839902082554154
2006-03-21,-0.004516314745973471
2006-03-22,-0.002391667796437291
2006-03-23,-0.008859292995495593
2006-03-24,0.005259353676723144
2006-03-27,-0.001993821520633321
2006-03-28,0.0
2006-03-29,0.0016602552771514123
2006-03-30,0.011389291644203103
2006-03-31,-0.004349367619876587
2006-04-03,0.0019786799668910504
2006-04-04,0.009967352273826391
2006-04-05,0.002285588270126926
2006-04-06,-0.006021567047097998
2006-04-07,-0.00974850569175234
2006-04-10,0.0014049877409767486
2006-04-11,0.002976206001209958
2006-04-12,-0.0027982952733381916
2006-04-13,0.00016965207744079613
2006-04-14,-0.00033914821160563324
2006-04-17,0.01172707249063043
2006-04-18,0.009225829403872954
2006-04-19,0.0008912462670749299
2006-04-20,-0.005576067298419973
2006-04-21,0.002591620967879349
2006-04-24,0.0038902300773622223
2006-04-25,0.00323142861898984
2006-04-26,0.0016059542306881003
2006-04-27,0.006666989691795688
2006-04-28,0.00830187336737076
2006-05-01,-0.004428179630241669
2006-05-02,0.0029397597987965707
2006-05-03,0.00047959518991347316
2006-05-04,0.0061728196859345275
2006-05-05,0.002125513615732766
2006-05-08,-0.0019689965694521527
2006-05-09,0.005042985686265267
2006-05-10,0.0005876900503625215
2006-05-11,0.006066057541320502
2006-05-12,0.006064172933464063
2006-05-15,-0.010820361367727127
2006-05-16,0.004690260760491061
2006-05-17,-0.008409680609141712
2006-05-18,0.008558748706111619
2006-05-19,-0.006536709821734155
2006-05-22,0.006734998940682635
2006-05-23,-0.005445536886642066
2006-05-24,-0.0007025924486325774
2006-05-25,0.002818131678924418
2006-05-26,-0.005541416708729541
2006-05-29,0.0009435479818431514
2006-05-30,0.008941279375457523
2006-05-31,-0.0038064366854543286
2006-06-01,-0.00039708288716933104
2006-06-02,0.008357872022265678
2006-06-05,-0.0013158363427741016
2006-06-06,-0.006128978455849254
2006-06-07,-0.001561752442806541
2006-06-08,-0.011953271922665931
2006-06-09,-0.0006320034840299193
2006-06-12,-0.004342231394865781
2006-06-13,-0.0031866981753087
2006-06-14,0.005031116068947128
2006-06-15,0.002452054191002695
2006-06-16,0.00039195751467246964
2006-06-19,-0.005132575104083492
2006-06-20,0.0007175276793505159
2006-06-21,0.0057100651249115675
2006-06-22,-0.006002951196786399
2006-06-23,-0.0048468223040214475
2006-06-26,0.005199292737038341
2006-06-27,-0.0015962350178377882
2006-06-28,-0.0018317241766535597
2006-06-29,0.009409362423457024
2006-06-30,0.009395545578355202
2006-07-03,0.0014080758404437788
2006-07-04,-0.0008569372103052197
2006-07-05,-0.004380540628002083
2006-07-06,0.0032961862535272335
2006-07-07,0.003757493058855088
2006-07-10,-0.006155878649376723
2006-07-11,0.0017618998625050786
2006-07-12,-0.004347470065042103
2006-07-13,-0.0011808422597486823
2006-07-14,-0.004172478728019735
2006-07-17,-0.009964322019372585
2006-07-18,-0.0012752294932174557
2006-07-19,0.007761075508817106
2006-07-20,0.0026907353661105304
2006-07-21,0.005781286094113103
2006-07-24,-0.006450870201815229
2006-07-25,-0.0031711632083877284
2006-07-26,0.010246657350834631
2006-07-27,-0.0013331284145767786
2006-07-28,0.004335329044451219
2006-07-31,0.0018011761775800217
2006-08-01,0.0036024080756951182
2006-08-02,-0.0021874220073028194
2006-08-03,0.0005502909039942772
2006-08-04,0.0062463949224860205
2006-08-07,-0.0046533313068591875
2006-08-08,-0.004059930896178288
2006-08-09,0.008458852405854866
2006-08-10,-0.006370830343066736
2006-08-11,-0.005306335211664459
2006-08-14,-0.0001654399658552741
2006-08-15,0.0053466751605319995
2006-08-16,0.004071160261569062
2006-08-17,-0.0008596982164092992
2006-08-18,-0.00030786993210696334
2006-08-21,0.003501449497313125
2006-08-22,-0.0047404995309136
2006-08-23,-0.002415547487499392
2006-08-24,-0.0014931680728599295
2006-08-25,-0.00038270083854174963
2006-08-28,0.002775900296344558
2006-08-29,0.002860937169622657
2006-08-30,0.0009245665223289734
2006-08-31,-0.0024850186831294474
2006-09-01,0.0021051687196869118
2006-09-04,0.0016328612443141655
2006-09-05,-0.002564814842287322
2006-09-06,-0.0003845681189403871
2006-09-07,-0.006786235218026682
2006-09-08,-0.004638305083793592
2006-09-11,0.0029233728826170147
2006-09-12,-0.0011806471781097283
2006-09-13,0.00015230960806000837
2006-09-14,0.0020484494248089735
2006-09-15,-0.005655029078121099
2006-09-18,0.004421977741983385
2006-09-19,-0.0023578307694241962
2006-09-20,0.0008626849814670212
2006-09-21,0.007336367134044952
2006-09-22,0.0014847737242711379
2006-09-25,-0.004295073545614092
2006-09-26,-0.004554544349143708
2006-09-27,0.0014992568549470064
2006-09-28,-0.0001905510330567628
2006-09-29,-0.00326682294641667
2006-10-02,0.006307265924401229
2006-10-03,-0.0005475870245170711
2006-10-04,-0.0017289379182108267
2006-10-05,-0.0013711052738230034
2006-10-06,-0.007209547401365701
2006-10-09,-0.0002393836292431395
2006-10-10,-0.005476490323596206
2006-10-11,-0.000638759305885972
2006-10-12,0.002876301703088835
2006-10-13,-0.004376774262130012
2006-10-16,0.0028844734906419145
2006-10-17,0.00031358677684689695
2006-10-18,-0.0004765518890887943
2006-10-19,0.007020774258834184
2006-10-20,-0.0008705342518078307
2006-10-23,-0.005158495245969452
2006-10-24,0.0006405451396263029
2006-10-25,0.004541788938419833
2006-10-26,0.006182011456918435
2006-10-27,0.003861182977964228
2006-10-30,-0.0019713431645104196
2006-10-31,0.0038556161998120064
2006-11-01,-0.0009820044899370162
2006-11-02,0.002006409819042654
2006-11-03,-0.00571820231129061
2006-11-06,0.0014635005770506915
2006-11-07,0.004204319373517951
2006-11-08,-0.0014929306413192789
2006-11-09,0.005684776441674977
2006-11-10,0.0016710173065668243
2006-11-13,-0.002180346867126315
2006-11-14,-0.0009353874431671239
2006-11-15,0.0008591405766094073
2006-11-16,-0.0024180290117006287
2006-11-17,0.004381898254200989
2006-11-20,-0.0024866961062541826
2006-11-21,0.002183759436591659
2006-11-22,0.0072328988415872875
2006-11-23,0.0010103205450608943
2006-11-24,0.01027174821929644
2006-11-27,0.003664175325049701
2006-11-28,0.0054003129229631686
2006-11-29,-0.00423364811760063
2006-11-30,0.007831362988094615
2006-12-01,0.006790548001955887
2006-12-04,-0.0003734174992607864
2006-12-05,-0.0012786214915677663
2006-12-06,-0.002431452828418834
2006-12-07,-3.9836426607986475e-05
2006-12-08,0.00813018488606776
2006-12-11,-0.010680287717433234
2006-12-12,0.0025639307126963384
2006-12-13,-0.005036052240416478
2006-12-14,-0.004657326100849124
2006-12-15,-0.004375126455615663
2006-12-18,0.0005373038975009514
2006-12-19,0.007712955832033241
2006-12-20,-0.0015163965795870205
2006-12-21,-0.00023738720040034078
2006-12-22,-0.0035601163527727575
2006-12-25,-7.876518691263268e-05
2006-12-26,-0.0019796303352984657
2006-12-27,0.0011549986974210835
2006-12-28,0.001748664432903002
2006-12-29,0.0038010330599118625
2007-01-01,0.0015862645853559343
2007-01-02,0.004314692544902021
2007-01-03,-0.007902610288505585
2007-01-04,-0.0059311098482164315
2007-01-05,-0.008245532251191845
2007-01-08,0.004238015577183729
2007-01-09,-0.00330119654319172
2007-01-10,-0.004386639945334392
2007-01-11,-0.0034687803321361566
2007-01-12,0.0025598190136775223
2007-01-15,0.0006079377135401742
2007-01-16,-0.0012273931216959522
2007-01-17,0.0015398405722018005
2007-01-18,0.0016201091791079314
2007-01-19,0.000622493081110731
2007-01-22,-0.0014633458520487697
2007-01-23,0.005639008113403898
2007-01-24,-0.00461484975627291
2007-01-25,-0.0017727442480072186
2007-01-26,-0.0008532611859943806
2007-01-29,0.0026313989076822697
2007-01-30,0.0002333986046294534
2007-01-31,0.004401819348789582
2007-02-01,-0.00031241658669367567
2007-02-02,-0.0042263130381611225
2007-02-05,-0.002469989049142085
2007-02-06,0.004025041836873244
2007-02-07,0.003008331994399427
2007-02-08,0.0013039479277616728
2007-02-09,-0.002536301871848168
2007-02-12,-0.003383369304621242
2007-02-13,0.0053300957936661675
2007-02-14,0.00827821945011098
2007-02-15,-0.0003677911817029367
2007-02-16,0.00022335153453223455
2007-02-19,0.0010653331114531817
2007-02-20,-0.00030246430001268365
2007-02-21,-0.0006831759202927667
2007-02-22,-0.001063162350007918
2007-02-23,0.003344923582556003
2007-02-26,0.0018998917800350235
2007-02-27,0.0028846397967894344
2007-02-28,-0.00023811111131133433
2007-03-01,-0.004451476437741131
2007-03-02,-0.0003818853641506248
2007-03-05,-0.005928321012017901
2007-03-06,0.003902031029148878
2007-03-07,0.003083758719516938
2007-03-08,-0.002772965454757248
2007-03-09,-0.001980534450405358
2007-03-12,0.00548613524080932
2007-03-13,0.00015836824304527042
2007-03-14,0.003414590852826249
2007-03-15,0.003626347090081916
2007-03-16,0.002636902745835945
2007-03-19,-0.0003860544217687556
2007-03-20,0.0002263673758049478
2007-03-21,0.006243926370262276
2007-03-22,-0.004853575559559342
2007-03-23,-0.0027790674045209407
2007-03-26,0.002626425882272354
2007-03-27,0.0024858681689592377
2007-03-28,-0.003741542439899881
2007-03-29,0.001493535369759158
2007-03-30,0.001803479712819911
2007-04-02,0.0008289067417004414
2007-04-03,-0.003371192451667393
2007-04-04,0.0036778237160315363
2007-04-05,0.004338476195026253
2007-04-06,-0.0022380120538653125
2007-04-09,-0.003499083645337464
2007-04-10,0.0057622783256749965
2007-04-11,0.0005914308730998741
2007-04-12,0.0038045092654919177
2007-04-13,0.0022174318507510726
2007-04-16,0.0005952968200904074
2007-04-17,0.003175788371708288
2007-04-18,0.003090460415800189
2007-04-19,0.0007629450220749678
2007-04-20,-0.0025955178843029003
2007-04-23,-0.00036677790479366923
2007-04-24,0.0038317387281257
2007-04-25,0.0002182056415074296
2007-04-26,-0.0036690056599599785
2007-04-27,0.004861188906060576
2007-04-30,-0.00021842594858367814
2007-05-01,-0.0037402482548957172
2007-05-02,-0.0009511499650243227
2007-05-03,-0.0023588201775760487
2007-05-04,0.0024324616184447923
2007-05-07,0.0008160172375966113
2007-05-08,-0.004346644290507573
2007-05-09,-0.0010280850872023128
2007-05-10,-0.003249406202565863
2007-05-11,0.002812359421815236
2007-05-14,0.0016250756794886634
2007-05-15,0.00391570112087547
2007-05-16,-0.005301373290926836
2007-05-17,-0.001997497508747448
2007-05-18,0.0011890972947086187
2007-05-21,-0.0034742190836449804
2007-05-22,-0.0010358428539369857
2007-05-23,0.0004441524389304785
2007-05-24,-0.002081682452234501
2007-05-25,0.0014929976899367148
2007-05-28,0.00014792499520277502
2007-05-29,-0.00045709063846821607
2007-05-30,-0.001034376735486786
2007-05-31,0.0017897351420965713
2007-06-01,-0.0010484812967680446
2007-06-04,0.0037237759757076105
2007-06-05,0.002082098380540076
2007-06-06,-0.0020104088763065464
2007-06-07,-0.00480727731952324
2007-06-08,-0.005063448014920868
2007-06-11,-0.0003072125347710619
2007-06-12,-0.003738916019608407
2007-06-13,0.0003061308960883302
2007-06-14,0.0004393967063518467
2007-06-15,0.0047361666718142015
2007-06-18,0.0027636702417572767
2007-06-19,0.0006040445930277638
2007-06-20,-0.0020897023284214278
2007-06-21,-0.0001473650226271328
2007-06-22,0.005738559771643059
2007-06-25,-0.0002154824732220062
2007-06-26,-0.001412134835597878
2007-06-27,0.00044407673433233263
2007-06-28,-0.0005916622928429094
2007-06-29,0.00661905152814235
2007-07-02,0.007308343674013562
2007-07-03,-0.0016879097974569213
2007-07-04,0.00023146629739478897
2007-07-05,-0.0011830680477765698
2007-07-06,0.002276193849034547
2007-07-09,-0.000435995433111791
2007-07-10,0.009989831669105165
2007-07-11,-0.00044018816592972243
2007-07-12,0.002468167426638468
2007-07-13,-0.00022064315577807747
2007-07-16,-0.0005786242820704501
2007-07-17,0.0009515491292508838
2007-07-18,0.0012288271525588979
2007-07-19,-0.0006485839078665956
2007-07-20,0.0026008575296139202
2007-07-23,-0.0020983652553248078
2007-07-24,0.0014515909946783978
2007-07-25,-0.0071512908237302275
2007-07-26,0.0017462675886066314
2007-07-27,-0.00829069341314348
2007-07-30,0.005567041366666636
2007-07-31,-0.002912080063770861
2007-08-01,0.00036925834874823593
2007-08-02,0.0021931166364657084
2007-08-03,0.005831889355777831
2007-08-06,0.0007174855943021807
2007-08-07,-0.0040535915650734555
2007-08-08,0.00451357934380936
2007-08-09,-0.009339483309106611
2007-08-10,0.0010951419617653002
2007-08-13,-0.005554103678750089
2007-08-14,-0.005738721734389496
2007-08-15,-0.007895782853288624
2007-08-16,-0.0002282440010933362
2007-08-17,0.005141324259502866
2007-08-20,-0.0014149805779184454
2007-08-21,-0.0014799745177918044
2007-08-22,0.007059546495016722
2007-08-23,0.0005151091045951794
2007-08-24,0.008118178263316844
2007-08-27,-0.002127486610641993
2007-08-28,-0.00285577900810563
2007-08-29,0.005524280219221467
2007-08-30,-0.0023464214218206214
2007-08-31,0.0
2007-09-03,-0.0020556209576166884
2007-09-04,0.0004493783832535403
2007-09-05,0.0024850875491626567
2007-09-06,0.0030816121713901357
2007-09-07,0.0057716740674873535
2007-09-11,0.0047194581350702425
2007-09-12,0.0049095223751962624
2007-09-13,-0.0029536587569296557
2007-09-14,0.0008049051848686428
2007-09-17,-0.0009427245245554605
2007-09-18,0.008290133433481062
2007-09-19,-0.0007823668580019261
2007-09-20,0.007870159394985254
2007-09-21,0.0009301216575419158
2007-09-24,-0.0012807424719581961
2007-09-25,0.005547542767620373
2007-09-26,-0.0013426133899299142
2007-09-27,0.0013444184241078183
2007-09-28,0.007974141362137255
2007-10-01,-0.002021512266668468
2007-10-02,-0.0059014751091914786
2007-10-03,-0.003680035998447684
2007-10-04,0.0024877546249619797
2007-10-05,-0.00014134680907051944
2007-10-08,-0.0059428034687833975
2007-10-09,0.0041193093591400665
2007-10-10,0.002418078761849074
2007-10-11,0.00430326435060735
2007-10-12,-0.0008372898601806122
2007-10-15,0.0009801350229035055
2007-10-16,-0.001899769612229929
2007-10-17,0.002829263805326665
2007-10-18,0.0054749483068285976
2007-10-19,0.00014293535344189756
2007-10-22,-0.008181837814238757
2007-10-23,0.005503562288194042
2007-10-24,0.0003565908013118957
2007-10-25,0.004412460499602533
2007-10-26,0.004677743303188153
2007-10-29,0.0017301152697890565
2007-10-30,0.0015305939791070422
2007-10-31,0.0022142854017568325
2007-11-01,-0.003101816023660664
2007-11-02,0.004215965373276509
2007-11-05,-0.0006804707047076697
2007-11-06,0.005942158315604518
2007-11-07,0.004109271726452368
2007-11-08,0.0039051297848762268
2007-11-09,-0.0004107878291824685
2007-11-12,-0.010297554868885839
2007-11-13,0.006681804582988393
2007-11-14,0.0019924267075681623
2007-11-15,-0.0019884648371195635
2007-11-16,0.0008927069616222472
2007-11-19,0.0023910278780556737
2007-11-20,0.011184093545808516
2007-11-21,0.0016790342611554543
2007-11-22,-0.00013374777224106627
2007-11-23,-0.0037001813178718646
2007-11-27,0.0024926747626847767
2007-11-28,0.00020776209135608958
2007-11-29,-0.005461176600052298
2007-11-30,-0.004335249144572284
2007-12-03,-0.0017604044306512856
2007-12-04,0.006541365059266724
2007-12-05,-0.011314200793338225
2007-12-06,0.0041192173993207515
2007-12-07,-0.00020517287746302237
2007-12-10,0.0036036661823277694
2007-12-11,-0.0029917181907471724
2007-12-12,0.003487696734181034
2007-12-13,-0.0058518945751705465
2007-12-14,-0.01318103594383535
2007-12-17,-0.0016719903265834946
2007-12-19,-0.0020137352841705924
2007-12-20,-0.0035402432596394195
2007-12-21,0.003841591269959199
2007-12-24,0.0006191592888973307
2007-12-25,-7.203737000671673e-05
2007-12-26,0.006389181360519691
2007-12-27,0.008695296573324018
2007-12-28,0.007123402677324586
2007-12-31,-0.007942992081468536
2008-01-01,0.0013012430798491348
2008-01-02,0.006622676392297411
2008-01-03,0.0019019965901601044
2008-01-04,0.0006787976549951225
2008-01-07,-0.004874801299957765
2008-01-08,0.06047769146158144
2008-01-09,-0.05824554806038418
2008-01-10,0.009339494519755798
2008-01-11,-0.0007395308304297687
2008-01-14,0.005337880087996849
2008-01-15,-0.004499790908764401
2008-01-16,-0.009326322886762828
2008-01-17,-0.00163969155914101
2008-01-18,-0.00150566846598843
2008-01-21,-0.013540379792493007
2008-01-22,0.015805122104560976
2008-01-23,-0.0010828006816638869
2008-01-24,0.00970664255118936
2008-01-25,-0.006706463600797075
2008-01-28,0.007704523228148519
2008-01-29,-0.001093094752774415
2008-01-30,0.004004330034912407
2008-01-31,0.002289247521502391
2008-02-01,-0.004380703380926887
2008-02-04,0.0018979367076810139
2008-02-05,-0.012808329924596129
2008-02-06,-0.0014324913802131745
2008-02-07,-0.009454712537788401
2008-02-08,0.07542583702905992
2008-02-11,-0.06865246387372237
2008-02-12,0.005512052451426941
2008-02-13,-0.001775884416681639
2008-02-14,0.006048077342010405
2008-02-15,0.002186686108218039
2008-02-18,-0.00177269420602566
2008-02-19,0.005450071525170408
2008-02-20,-0.0004710935050603604
2008-02-21,0.0062519548745127995
2008-02-22,0.0007413247383758481
2008-02-25,0.0006675262011270888
2008-02-26,0.010797197038842077
2008-02-27,0.008133538945984231
2008-02-28,0.005151412739263117
2008-02-29,-0.00025825100994025796
2008-03-03,0.0005320152328986971
2008-03-04,0.0006540778380861312
2008-03-05,0.0043997562213557995
