rebalance_date,ticker,company,country,zone,sector,rank,score,base_weight,final_weight,breadth_exposure,vol_scale,gross_exposure,turnover
2007-04-30,AMZN,AMZN,US,US,,5,0.44125783850779066,0.05771261083121856,0.05771261083121856,,,,0.31505291365251054
2007-04-30,REGN,REGN,US,US,,6,0.4377208525571,0.05725000444584985,0.05725000444584985,,,,0.31505291365251054
2007-04-30,ON,ON,US,US,,7,0.41513582045184316,0.0542960826007238,0.0542960826007238,,,,0.31505291365251054
2007-04-30,ICE,ICE,US,US,,8,0.4136157850531832,0.054097275454976085,0.054097275454976085,,,,0.31505291365251054
2007-04-30,PCAR,PCAR,US,US,,9,0.40827021140928776,0.05339812184351155,0.05339812184351155,,,,0.31505291365251054
2007-04-30,IT,IT,US,US,,10,0.3341311552569746,0.04370139099430589,0.04370139099430589,,,,0.31505291365251054
2007-04-30,BAYRY,BAYRY,EU,EU,,11,0.3081199207839412,0.040299352273683246,0.040299352273683246,,,,0.31505291365251054
2007-04-30,VMC,VMC,US,US,,12,0.26334182080959057,0.03444277402836451,0.03444277402836451,,,,0.31505291365251054
2007-04-30,WBD,WBD,US,US,,13,0.22881981923628225,0.02992760247095345,0.02992760247095345,,,,0.31505291365251054
2007-04-30,MTD,MTD,US,US,,14,0.22050942113289493,0.028840676121463068,0.028840676121463068,,,,0.31505291365251054
2007-04-30,CTRA,CTRA,US,US,,15,0.19569752197933313,0.0255954998211951,0.0255954998211951,,,,0.31505291365251054
2007-04-30,NGG,NGG,EU,EU,,16,0.17462327345095421,0.02283917506560158,0.02283917506560158,,,,0.31505291365251054
2007-04-30,NVO,NVO,EU,EU,,17,0.16534035384238485,0.02162505153057594,0.02162505153057594,,,,0.31505291365251054
2007-04-30,CI,CI,US,US,,18,0.15935169287122541,0.020841787801601914,0.020841787801601914,,,,0.31505291365251054
2007-04-30,AEP,AEP,US,US,,19,0.15572423020279363,0.020367347864181328,0.020367347864181328,,,,0.31505291365251054
2007-04-30,SYK,SYK,US,US,,20,0.11839538808160237,0.015485066462890653,0.015485066462890653,,,,0.31505291365251054
2007-05-31,MA,MA,US,US,,1,2.1547124212535156,0.15,0.15,,,,0.34524517875189376
2007-05-31,ICE,ICE,US,US,,2,1.1695832139352804,0.10825849586680074,0.10825849586680074,,,,0.34524517875189376
2007-05-31,BASFY,BASFY,EU,EU,,3,0.9548043327361898,0.08837821856328731,0.08837821856328731,,,,0.34524517875189376
2007-05-31,AMZN,AMZN,US,US,,4,0.7101400235025663,0.065731698166674,0.065731698166674,,,,0.34524517875189376
2007-05-31,NTDOY,NTDOY,JP,JP,,5,0.6629696788420258,0.06136553550152543,0.06136553550152543,,,,0.34524517875189376
2007-05-31,ON,ON,US,US,,6,0.6504830704292138,0.06020975502422152,0.06020975502422152,,,,0.34524517875189376
2007-05-31,BKNG,BKNG,US,US,,7,0.6273419401573976,0.05806777493589995,0.05806777493589995,,,,0.34524517875189376
2007-05-31,AAPL,AAPL,US,US,,8,0.4465378981429505,0.041332263172471885,0.041332263172471885,,,,0.34524517875189376
2007-05-31,IT,IT,US,US,,9,0.41997322715479174,0.03887339467118913,0.03887339467118913,,,,0.34524517875189376
2007-05-31,PCAR,PCAR,US,US,,10,0.4034723495089517,0.03734604700311667,0.03734604700311667,,,,0.34524517875189376
2007-05-31,WBD,WBD,US,US,,11,0.38949583979977276,0.03605235887511042,0.03605235887511042,,,,0.34524517875189376
2007-05-31,BAYRY,BAYRY,EU,EU,,12,0.3828360851253223,0.03543592131401373,0.03543592131401373,,,,0.34524517875189376
2007-05-31,CI,CI,US,US,,13,0.35442971540803875,0.03280658222809938,0.03280658222809938,,,,0.34524517875189376
2007-05-31,GIB,GIB,CA,CAN,,14,0.3397188922309915,0.031444924869191926,0.031444924869191926,,,,0.34524517875189376
2007-05-31,CTRA,CTRA,US,US,,15,0.3300463865258331,0.030549622246490774,0.030549622246490774,,,,0.34524517875189376
2007-05-31,BIDU,BIDU,US,US,,16,0.3169708073862042,0.02933932569522557,0.02933932569522557,,,,0.34524517875189376
2007-05-31,NVO,NVO,EU,EU,,17,0.29153444529336736,0.026984895272760392,0.026984895272760392,,,,0.34524517875189376
2007-05-31,SIEGY,SIEGY,EU,EU,,18,0.28057523855598465,0.025970493541317613,0.025970493541317613,,,,0.34524517875189376
2007-05-31,REGN,REGN,US,US,,19,0.22770918135731286,0.021077126599533546,0.021077126599533546,,,,0.34524517875189376
2007-05-31,VMC,VMC,US,US,,20,0.22445124134557107,0.02077556645307017,0.02077556645307017,,,,0.34524517875189376
2007-06-29,MA,MA,US,US,,1,2.586958126231416,0.15,0.15,,,,0.2039518928080303
2007-06-29,ICE,ICE,US,US,,2,1.2209226647400153,0.09903140695840232,0.09903140695840232,,,,0.2039518928080303
2007-06-29,BASFY,BASFY,EU,EU,,3,1.2074535746555803,0.09793890292024107,0.09793890292024107,,,,0.2039518928080303
2007-06-29,BKNG,BKNG,US,US,,4,0.9124833406956924,0.07401329475232561,0.07401329475232561,,,,0.2039518928080303
2007-06-29,NTDOY,NTDOY,JP,JP,,5,0.7209416244355106,0.058476974393728544,0.058476974393728544,,,,0.2039518928080303
2007-06-29,AAPL,AAPL,US,US,,6,0.6992713973344441,0.05671926021501462,0.05671926021501462,,,,0.2039518928080303
2007-06-29,BIDU,BIDU,US,US,,7,0.6090186279910041,0.04939868292695498,0.04939868292695498,,,,0.2039518928080303
2007-06-29,AMZN,AMZN,US,US,,8,0.6019936220762298,0.0488288710627618,0.0488288710627618,,,,0.2039518928080303
2007-06-29,BAYRY,BAYRY,EU,EU,,9,0.5382155804730552,0.04365571032505132,0.04365571032505132,,,,0.2039518928080303
2007-06-29,MARUY,Marubeni,Japan,JP,Industrials,10,0.5228438923815685,0.042408882869890765,0.042408882869890765,,,,0.2039518928080303
2007-06-29,GIB,GIB,CA,CAN,,11,0.521566871170355,0.04230530120094933,0.04230530120094933,,,,0.2039518928080303
2007-06-29,ON,ON,US,US,,12,0.47023581942789483,0.038141739968516275,0.038141739968516275,,,,0.2039518928080303
2007-06-29,SIEGY,SIEGY,EU,EU,,13,0.426100256456519,0.034561818795632464,0.034561818795632464,,,,0.2039518928080303
2007-06-29,NVDA,NVDA,US,US,,14,0.33368127295684097,0.027065535673074976,0.027065535673074976,,,,0.2039518928080303
2007-06-29,NVO,NVO,EU,EU,,15,0.3233073138109411,0.02622408371250693,0.02622408371250693,,,,0.2039518928080303
2007-06-29,DLTR,DLTR,US,US,,16,0.30220564269857053,0.024512486213515036,0.024512486213515036,,,,0.2039518928080303
2007-06-29,PCAR,PCAR,US,US,,17,0.2907348274165189,0.02358206612291625,0.02358206612291625,,,,0.2039518928080303
2007-06-29,RIO,RIO,EU,EU,,18,0.26310477575226593,0.021340939006788073,0.021340939006788073,,,,0.2039518928080303
2007-06-29,WBD,WBD,US,US,,19,0.2612947581942585,0.021194124969695024,0.021194124969695024,,,,0.2039518928080303
2007-06-29,IT,IT,US,US,,20,0.2539689926969476,0.02059991791203466,0.02059991791203466,,,,0.2039518928080303
2007-07-31,AMZN,AMZN,US,US,,1,2.27109452169075,0.14346508823177706,0.14346508823177706,,,,0.32123441449250734
2007-07-31,MA,MA,US,US,,2,2.1602202123590173,0.13646115580228377,0.13646115580228377,,,,0.32123441449250734
2007-07-31,BIDU,BIDU,US,US,,3,1.4468749491941986,0.09139912067242387,0.09139912067242387,,,,0.32123441449250734
2007-07-31,NTDOY,NTDOY,JP,JP,,4,1.413804878798545,0.08931008363683124,0.08931008363683124,,,,0.32123441449250734
2007-07-31,ISRG,ISRG,US,US,,5,1.2757226785593936,0.08058742817209967,0.08058742817209967,,,,0.32123441449250734
2007-07-31,BASFY,BASFY,EU,EU,,6,1.0818191596681643,0.06833853884561208,0.06833853884561208,,,,0.32123441449250734
2007-07-31,BKNG,BKNG,US,US,,7,0.8516041129470794,0.053795849549908493,0.053795849549908493,,,,0.32123441449250734
2007-07-31,MARUY,Marubeni,Japan,JP,Industrials,8,0.808003727052485,0.051041612264949174,0.051041612264949174,,,,0.32123441449250734
2007-07-31,ICE,ICE,US,US,,9,0.7242410443536583,0.04575032185446848,0.04575032185446848,,,,0.32123441449250734
2007-07-31,AAPL,AAPL,US,US,,10,0.5921783447265625,0.03740791836875928,0.03740791836875928,,,,0.32123441449250734
2007-07-31,NVDA,NVDA,US,US,,11,0.5625000000000002,0.03553313671431737,0.03553313671431737,,,,0.32123441449250734
2007-07-31,ON,ON,US,US,,12,0.4458965510149804,0.028167294413614007,0.028167294413614007,,,,0.32123441449250734
2007-07-31,CMG,CMG,US,US,,13,0.3837750441353012,0.024243077530316147,0.024243077530316147,,,,0.32123441449250734
2007-07-31,WBD,WBD,US,US,,14,0.35839833031060797,0.02264002998952871,0.02264002998952871,,,,0.32123441449250734
2007-07-31,GIB,GIB,CA,CAN,,15,0.312677275492304,0.01975183000449477,0.01975183000449477,,,,0.32123441449250734
2007-07-31,NVO,NVO,EU,EU,,16,0.2637939874456558,0.016663871680571384,0.016663871680571384,,,,0.32123441449250734
2007-07-31,MSBHF,MSBHF,,,,17,0.2497600116817694,0.015777345139302776,0.015777345139302776,,,,0.32123441449250734
2007-07-31,SLB,SLB,US,US,,18,0.23128952383027337,0.014610564037067493,0.014610564037067493,,,,0.32123441449250734
2007-07-31,BAYRY,BAYRY,EU,EU,,19,0.20515823733709698,0.01295985012509766,0.01295985012509766,,,,0.32123441449250734
2007-07-31,PCAR,PCAR,US,US,,20,0.19148138323397357,0.01209588296657667,0.01209588296657667,,,,0.32123441449250734
2007-09-28,AMZN,AMZN,US,US,,1,2.5892860857623305,0.14999999999999997,0.14999999999999997,,,,0.20948485798232047
2007-09-28,BIDU,BIDU,US,US,,2,4.548258763269418,0.14999999999999997,0.14999999999999997,,,,0.20948485798232047
2007-09-28,NTDOY,NTDOY,JP,JP,,3,1.3476156273898645,0.08040042025268035,0.08040042025268035,,,,0.20948485798232047
2007-09-28,CMG,CMG,US,US,,4,1.2805477627471378,0.07639906824018612,0.07639906824018612,,,,0.20948485798232047
2007-09-28,BKNG,BKNG,US,US,,5,1.0896737960579141,0.06501129057925668,0.06501129057925668,,,,0.20948485798232047
2007-09-28,ISRG,ISRG,US,US,,6,0.9996195252008149,0.059638541053872285,0.059638541053872285,,,,0.20948485798232047
2007-09-28,BASFY,BASFY,EU,EU,,7,0.788426029505072,0.04703847508294091,0.04703847508294091,,,,0.20948485798232047
2007-09-28,AAPL,AAPL,US,US,,8,0.6917331100872522,0.041269655548168485,0.041269655548168485,,,,0.20948485798232047
2007-09-28,NVDA,NVDA,US,US,,9,0.6890085010038874,0.041107101989962064,0.041107101989962064,,,,0.20948485798232047
2007-09-28,NOK,Nokia,EU,EU,Communication Services,10,0.6777399914859417,0.04043480873181772,0.04043480873181772,,,,0.20948485798232047
2007-09-28,MA,MA,US,US,,11,0.6314786814550228,0.03767480158116646,0.03767480158116646,,,,0.20948485798232047
2007-09-28,WBD,WBD,US,US,,12,0.6095460566896137,0.03636627397689797,0.03636627397689797,,,,0.20948485798232047
2007-09-28,ON,ON,US,US,,13,0.5116655579632788,0.030526601987206362,0.030526601987206362,,,,0.20948485798232047
2007-09-28,ICE,ICE,US,US,,14,0.4583403737643911,0.02734515533988143,0.02734515533988143,,,,0.20948485798232047
2007-09-28,MARUY,Marubeni,Japan,JP,Industrials,15,0.4478835960499292,0.026721291008209972,0.026721291008209972,,,,0.20948485798232047
2007-09-28,SLB,SLB,US,US,,16,0.4075362159734784,0.02431411625577383,0.02431411625577383,,,,0.20948485798232047
2007-09-28,BAYRY,BAYRY,EU,EU,,17,0.29849025979354077,0.017808299221948386,0.017808299221948386,,,,0.20948485798232047
2007-09-28,GIB,GIB,CA,CAN,,18,0.28504942073890693,0.017006402088539315,0.017006402088539315,,,,0.20948485798232047
2007-09-28,MSBHF,MSBHF,,,,19,0.2723194497054799,0.016246916223215578,0.016246916223215578,,,,0.20948485798232047
2007-09-28,NVO,NVO,EU,EU,,20,0.24623659645062795,0.014690780838275873,0.014690780838275873,,,,0.20948485798232047
2007-10-31,BIDU,BIDU,US,US,,1,6.333701076071001,0.15,0.15,,,,0.29618638048578816
2007-10-31,ISRG,ISRG,US,US,,2,3.3471510687626598,0.15,0.15,,,,0.29618638048578816
2007-10-31,NTDOY,NTDOY,JP,JP,,3,2.3271294285455304,0.13706624467044762,0.13706624467044762,,,,0.29618638048578816
2007-10-31,AAPL,AAPL,US,US,,4,1.267156924802143,0.07463462880933801,0.07463462880933801,,,,0.29618638048578816
2007-10-31,CMG,CMG,US,US,,5,1.1187566573889953,0.06589396010698594,0.06589396010698594,,,,0.29618638048578816
2007-10-31,MA,MA,US,US,,6,1.0413680922750381,0.061335829445884636,0.061335829445884636,,,,0.29618638048578816
2007-10-31,BKNG,BKNG,US,US,,7,0.9438951517655367,0.05559474356181606,0.05559474356181606,,,,0.29618638048578816
2007-10-31,AMZN,AMZN,US,US,,8,0.7824836652603713,0.04608772344056509,0.04608772344056509,,,,0.29618638048578816
2007-10-31,NOK,Nokia,EU,EU,Communication Services,9,0.658742067648265,0.038799432602004545,0.038799432602004545,,,,0.29618638048578816
2007-10-31,ICE,ICE,US,US,,10,0.5534643704221737,0.0325986521772769,0.0325986521772769,,,,0.29618638048578816
2007-10-31,BIIB,BIIB,US,US,,11,0.4024237800614045,0.023702470357902433,0.023702470357902433,,,,0.29618638048578816
2007-10-31,RIO,RIO,EU,EU,,12,0.39298020999089484,0.023146250892852743,0.023146250892852743,,,,0.29618638048578816
2007-10-31,WBD,WBD,US,US,,13,0.36787329832601073,0.021667471906619405,0.021667471906619405,,,,0.29618638048578816
2007-10-31,NVDA,NVDA,US,US,,14,0.3542538831360947,0.020865298176275505,0.020865298176275505,,,,0.29618638048578816
2007-10-31,DE,DE,US,US,,15,0.3517942417244659,0.02072042707138875,0.02072042707138875,,,,0.29618638048578816
2007-10-31,AEM,Agnico Eagle Mines,CA,CAN,Materials,16,0.32785547257143977,0.01931045083646622,0.01931045083646622,,,,0.29618638048578816
2007-10-31,BASFY,BASFY,EU,EU,,17,0.30650788348920005,0.01805309323856964,0.01805309323856964,,,,0.29618638048578816
2007-10-31,BAYRY,BAYRY,EU,EU,,18,0.23294845348448362,0.013720495873262475,0.013720495873262475,,,,0.29618638048578816
2007-10-31,MARUY,Marubeni,Japan,JP,Industrials,19,0.23221050990151368,0.013677031528539904,0.013677031528539904,,,,0.29618638048578816
2007-10-31,MSBHF,MSBHF,,,,20,0.22285154596588425,0.013125795303804163,0.013125795303804163,,,,0.29618638048578816
2007-12-31,BIDU,BIDU,US,US,,1,3.080602450864825,0.15,0.15,,,,0.22134088482705572
2007-12-31,ISRG,ISRG,US,US,,2,3.2743656448445932,0.15,0.15,,,,0.22134088482705572
2007-12-31,CMG,CMG,US,US,,3,1.3352637212572143,0.09770623449707662,0.09770623449707662,,,,0.22134088482705572
2007-12-31,BKNG,BKNG,US,US,,4,1.3244357189512104,0.0969139091192485,0.0969139091192485,,,,0.22134088482705572
2007-12-31,AAPL,AAPL,US,US,,5,1.0857869643087525,0.07945108824549874,0.07945108824549874,,,,0.22134088482705572
2007-12-31,NTDOY,NTDOY,JP,JP,,6,0.8601415493840571,0.06293977031418836,0.06293977031418836,,,,0.22134088482705572
2007-12-31,AMZN,AMZN,US,US,,7,0.6738694586767655,0.04930954559890047,0.04930954559890047,,,,0.22134088482705572
2007-12-31,MA,MA,US,US,,8,0.5581470958805836,0.04084170802051286,0.04084170802051286,,,,0.22134088482705572
2007-12-31,DE,DE,US,US,,9,0.5531164733775359,0.04047359857956567,0.04047359857956567,,,,0.22134088482705572
2007-12-31,RIO,RIO,EU,EU,,10,0.4805524246884582,0.03516381606664248,0.03516381606664248,,,,0.22134088482705572
2007-12-31,NOK,Nokia,EU,EU,Communication Services,11,0.40841501345046427,0.029885252209762427,0.029885252209762427,,,,0.22134088482705572
2007-12-31,LVMUY,LVMUY,EU,EU,,12,0.35990700641523615,0.026335740128428153,0.026335740128428153,,,,0.22134088482705572
2007-12-31,CRM,CRM,US,US,,13,0.3295741978814551,0.024116175216737097,0.024116175216737097,,,,0.22134088482705572
2007-12-31,ICE,ICE,US,US,,14,0.29916430378687126,0.021890969666601198,0.021890969666601198,,,,0.22134088482705572
2007-12-31,WPM,Wheaton Precious Metals,CA,CAN,Materials,15,0.2848169641348626,0.02084112122832529,0.02084112122832529,,,,0.22134088482705572
2007-12-31,BAYRY,BAYRY,EU,EU,,16,0.26692646625254324,0.019532006666511604,0.019532006666511604,,,,0.22134088482705572
2007-12-31,OXY,OXY,US,US,,17,0.2141983340530139,0.015673692262201014,0.015673692262201014,,,,0.22134088482705572
2007-12-31,ILMN,ILMN,US,US,,18,0.2134944573457673,0.015622186974129147,0.015622186974129147,,,,0.22134088482705572
2007-12-31,BASFY,BASFY,EU,EU,,19,0.16137028976303838,0.011808066917000757,0.011808066917000757,,,,0.22134088482705572
2007-12-31,AEM,Agnico Eagle Mines,CA,CAN,Materials,20,0.15709350075178863,0.011495118288669686,0.011495118288669686,,,,0.22134088482705572
2008-01-31,BKNG,BKNG,US,US,,1,1.3082683122943457,0.15,0.15,,,,0.28282043866849227
2008-01-31,ISRG,ISRG,US,US,,2,0.7940814891560932,0.12192959347339843,0.12192959347339843,,,,0.28282043866849227
2008-01-31,BIDU,BIDU,US,US,,3,0.6719099801498581,0.10317040738156183,0.10317040738156183,,,,0.28282043866849227
2008-01-31,RIO,RIO,EU,EU,,4,0.48724072491606835,0.07481481979366741,0.07481481979366741,,,,0.28282043866849227
2008-01-31,MA,MA,US,US,,5,0.43239292206519553,0.06639305150434081,0.06639305150434081,,,,0.28282043866849227
2008-01-31,CMG,CMG,US,US,,6,0.4067373997357728,0.06245369836402436,0.06245369836402436,,,,0.28282043866849227
2008-01-31,DE,DE,US,US,,7,0.3890880047016962,0.05974366974486667,0.05974366974486667,,,,0.28282043866849227
2008-01-31,AEM,Agnico Eagle Mines,CA,CAN,Materials,8,0.2913418005586792,0.04473493940990843,0.04473493940990843,,,,0.28282043866849227
2008-01-31,AMZN,AMZN,US,US,,9,0.2885391976274368,0.044304605444515394,0.044304605444515394,,,,0.28282043866849227
2008-01-31,LVMUY,LVMUY,EU,EU,,10,0.282469947135218,0.043372684407052456,0.043372684407052456,,,,0.28282043866849227
2008-01-31,NOK,Nokia,EU,EU,Communication Services,11,0.25352355044427266,0.03892802421884234,0.03892802421884234,,,,0.28282043866849227
2008-01-31,ILMN,ILMN,US,US,,12,0.21198222925981652,0.03254943905656694,0.03254943905656694,,,,0.28282043866849227
2008-01-31,BASFY,BASFY,EU,EU,,13,0.18228859226331492,0.027990041643112796,0.027990041643112796,,,,0.28282043866849227
2008-01-31,CPRT,CPRT,US,US,,14,0.17886547204299397,0.02746442851325899,0.02746442851325899,,,,0.28282043866849227
2008-01-31,BLK,BLK,US,US,,15,0.15031923594435798,0.023081212168043135,0.023081212168043135,,,,0.28282043866849227
2008-01-31,NTDOY,NTDOY,JP,JP,,16,0.12796639424418327,0.019648978903955824,0.019648978903955824,,,,0.28282043866849227
2008-01-31,OXY,OXY,US,US,,17,0.11697463558634363,0.017961216774992954,0.017961216774992954,,,,0.28282043866849227
2008-01-31,BAYRY,BAYRY,EU,EU,,18,0.10583992171771726,0.016251504164909242,0.016251504164909242,,,,0.28282043866849227
2008-01-31,AAPL,AAPL,US,US,,19,0.08474959466074115,0.013013127449931283,0.013013127449931283,,,,0.28282043866849227
2008-01-31,WPM,Wheaton Precious Metals,CA,CAN,Materials,20,0.07941855762244701,0.012194557583050707,0.012194557583050707,,,,0.28282043866849227
2008-02-29,RIO,RIO,EU,EU,,1,0.9231986871835245,0.10518617329543484,0.10518617329543484,,,,0.3886237447079768
2008-02-29,ISRG,ISRG,US,US,,2,0.8988501666425154,0.10241198423226851,0.10241198423226851,,,,0.3886237447079768
2008-02-29,ILMN,ILMN,US,US,,3,0.7684184093018703,0.08755102567445609,0.08755102567445609,,,,0.3886237447079768
2008-02-29,BKNG,BKNG,US,US,,4,0.6391927395624541,0.07282748470745434,0.07282748470745434,,,,0.3886237447079768
2008-02-29,BIDU,BIDU,US,US,,5,0.628895806579324,0.0716542865733893,0.0716542865733893,,,,0.3886237447079768
2008-02-29,EOG,EOG,US,US,,6,0.6180082355159601,0.07041379311024197,0.07041379311024197,,,,0.3886237447079768
2008-02-29,LVMUY,LVMUY,EU,EU,,7,0.5746496165763337,0.06547365696300803,0.06547365696300803,,,,0.3886237447079768
2008-02-29,AEM,Agnico Eagle Mines,CA,CAN,Materials,8,0.48921911751386576,0.055739991389333,0.055739991389333,,,,0.3886237447079768
2008-02-29,WPM,Wheaton Precious Metals,CA,CAN,Materials,9,0.4552010810083918,0.05186408999052187,0.05186408999052187,,,,0.3886237447079768
2008-02-29,TTWO,TTWO,,,,10,0.4072724704757389,0.046403264273061955,0.046403264273061955,,,,0.3886237447079768
2008-02-29,MA,MA,US,US,,11,0.374994978731008,0.042725674727781,0.042725674727781,,,,0.3886237447079768
2008-02-29,NFLX,NFLX,US,US,,12,0.33851239669421485,0.03856897124708792,0.03856897124708792,,,,0.3886237447079768
2008-02-29,OXY,OXY,US,US,,13,0.29036864544922647,0.03308363311581634,0.03308363311581634,,,,0.3886237447079768
2008-02-29,CTRA,CTRA,US,US,,14,0.24464112302556779,0.027873592021954077,0.027873592021954077,,,,0.3886237447079768
2008-02-29,IMO,Imperial Oil,CA,CAN,Energy,15,0.23213067779834295,0.02644819369985668,0.02644819369985668,,,,0.3886237447079768
2008-02-29,NTDOY,NTDOY,JP,JP,,16,0.22200050668889898,0.025293995856398785,0.025293995856398785,,,,0.3886237447079768
2008-02-29,DE,DE,US,US,,17,0.2046651906478554,0.02331886787740735,0.02331886787740735,,,,0.3886237447079768
2008-02-29,CPRT,CPRT,US,US,,18,0.1770789128505845,0.02017577957231869,0.02017577957231869,,,,0.3886237447079768
2008-02-29,NOK,Nokia,EU,EU,Communication Services,19,0.1722611669088477,0.019626861699539953,0.019626861699539953,,,,0.3886237447079768
2008-02-29,BASFY,BASFY,EU,EU,,20,0.11724654892268487,0.013358679972669376,0.013358679972669376,,,,0.3886237447079768
2008-03-31,ISRG,ISRG,US,US,,1,1.0408117626358637,0.14999999999999997,0.14999999999999997,,,,0.25941809930173443
2008-03-31,ILMN,ILMN,US,US,,2,1.0182940101866533,0.14740885704182966,0.14740885704182966,,,,0.25941809930173443
2008-03-31,BKNG,BKNG,US,US,,3,0.675113820395268,0.09772988512361759,0.09772988512361759,,,,0.25941809930173443
2008-03-31,MA,MA,US,US,,4,0.6396921962415253,0.09260222937897526,0.09260222937897526,,,,0.25941809930173443
2008-03-31,EOG,EOG,US,US,,5,0.44976145826697206,0.06510774083061566,0.06510774083061566,,,,0.25941809930173443
2008-03-31,AEM,Agnico Eagle Mines,CA,CAN,Materials,6,0.41613638286140475,0.06024015456977585,0.06024015456977585,,,,0.25941809930173443
2008-03-31,BIDU,BIDU,US,US,,7,0.41190563722743917,0.05962770927195537,0.05962770927195537,,,,0.25941809930173443
2008-03-31,NTDOY,NTDOY,JP,JP,,8,0.29492117502101584,0.04269296774053749,0.04269296774053749,,,,0.25941809930173443
2008-03-31,NFLX,NFLX,US,US,,9,0.2934884365694616,0.04248556365540026,0.04248556365540026,,,,0.25941809930173443
2008-03-31,RIO,RIO,EU,EU,,10,0.28648711300739943,0.04147204782034743,0.04147204782034743,,,,0.25941809930173443
2008-03-31,LVMUY,LVMUY,EU,EU,,11,0.23668374598544592,0.034262482276310464,0.034262482276310464,,,,0.25941809930173443
2008-03-31,CTRA,CTRA,US,US,,12,0.22480207162449073,0.03254248390671329,0.03254248390671329,,,,0.25941809930173443
2008-03-31,CMG,CMG,US,US,,13,0.15383130167963616,0.022268712308045027,0.022268712308045027,,,,0.25941809930173443
2008-03-31,DVN,DVN,US,US,,14,0.1407915726218997,0.020381073239851225,0.020381073239851225,,,,0.25941809930173443
2008-03-31,WPM,Wheaton Precious Metals,CA,CAN,Materials,15,0.13110160475598606,0.018978347628586394,0.018978347628586394,,,,0.25941809930173443
2008-03-31,TTWO,TTWO,,,,16,0.12124442040538534,0.017551415657822547,0.017551415657822547,,,,0.25941809930173443
2008-03-31,BASFY,BASFY,EU,EU,,17,0.12031983535424651,0.01741757216639186,0.01741757216639186,,,,0.25941809930173443
2008-03-31,OXY,OXY,US,US,,18,0.09449729351738682,0.013679485385945624,0.013679485385945624,,,,0.25941809930173443
2008-03-31,DE,DE,US,US,,19,0.08969572889425663,0.012984407985874923,0.012984407985874923,,,,0.25941809930173443
2008-03-31,CPRT,CPRT,US,US,,20,0.0729954396581224,0.01056686401140406,0.01056686401140406,,,,0.25941809930173443
2008-04-30,MA,MA,US,US,,1,1.2123939792441596,0.15,0.15,,,,0.2999113505028309
