rebalance_date,ticker,company,country,zone,sector,rank,score,base_weight,final_weight,breadth_exposure,vol_scale,gross_exposure,turnover
2007-03-30,BKNG,BKNG,US,US,,1,0.6702197036418557,0.1148750007004688,0.1148750007004688,,,,0.5
2007-03-30,ICE,ICE,US,US,,2,0.5603268679133212,0.0960394763004912,0.0960394763004912,,,,0.5
2007-03-30,NTDOY,NTDOY,JP,JP,,3,0.5376812378612188,0.0921580374917511,0.0921580374917511,,,,0.5
2007-03-30,BASFY,BASFY,EU,EU,,4,0.4163381204978524,0.0713599460355164,0.0713599460355164,,,,0.5
2007-03-30,BAYRY,BAYRY,EU,EU,,5,0.3068654938352502,0.0525964450578301,0.0525964450578301,,,,0.5
2007-03-30,IT,IT,US,US,,6,0.2985903155991208,0.0511780876139853,0.0511780876139853,,,,0.5
2007-03-30,PCAR,PCAR,US,US,,7,0.2503097948030063,0.0429028536419976,0.0429028536419976,,,,0.5
2007-03-30,NGG,NGG,EU,EU,,8,0.2099468748676616,0.0359846887019776,0.0359846887019776,,,,0.5
2007-03-30,EQIX,EQIX,US,US,,9,0.197170589024349,0.0337948458232546,0.0337948458232546,,,,0.5
2007-03-30,VMC,VMC,US,US,,10,0.1901179877154428,0.0325860368671788,0.0325860368671788,,,,0.5
2007-03-30,MITSY,MITSY,,,,11,0.1901140245892302,0.032585357591228,0.032585357591228,,,,0.5
2007-03-30,MTD,MTD,US,US,,13,0.1786231251810806,0.0306158286884108,0.0306158286884108,,,,0.5
2007-03-30,IFNNY,IFNNY,EU,EU,,14,0.1720492607127766,0.0294890747578747,0.0294890747578747,,,,0.5
2007-03-30,AEP,AEP,US,US,,15,0.163179684542203,0.0279688380902999,0.0279688380902999,,,,0.5
2007-03-30,SYK,SYK,US,US,,16,0.1619699857418449,0.027761496900861,0.027761496900861,,,,0.5
2007-03-30,CTRA,CTRA,US,US,,17,0.155422361981097,0.0266392406018963,0.0266392406018963,,,,0.5
2007-03-30,SSUMY,SSUMY,,,,18,0.140702549497048,0.0241162791607037,0.0241162791607037,,,,0.5
2007-03-30,NVO,NVO,EU,EU,,19,0.1282140650841659,0.0219757651652449,0.0219757651652449,,,,0.5
2007-03-30,AAPL,AAPL,US,US,,20,0.1227117767596435,0.0210326783361065,0.0210326783361065,,,,0.5
2007-03-30,EDPFY,EDPFY,,,,21,0.1224592880514596,0.0209894020188454,0.0209894020188454,,,,0.5
2007-03-30,DE,DE,US,US,,22,0.1224318866334888,0.0209847054426458,0.0209847054426458,,,,0.5
2007-03-30,ABBNY,ABB LTD-SPON ADR,,OTHER,Industrials,23,0.1216333121570301,0.0208478305596126,0.0208478305596126,,,,0.5
2007-03-30,ON,ON,US,US,,24,0.1169453146208533,0.0200443123739701,0.0200443123739701,,,,0.5
2007-03-30,REGN,REGN,US,US,,25,0.1154984251258963,0.0197963169318136,0.0197963169318136,,,,0.5
2007-04-30,BASFY,BASFY,EU,EU,,1,1.4343623057487664,0.12,0.12,,,,0.3356551880874054
2007-04-30,NTDOY,NTDOY,JP,JP,,2,0.8059401139279909,0.0986402956987193,0.0986402956987193,,,,0.3356551880874054
2007-04-30,BKNG,BKNG,US,US,,3,0.6488476582648832,0.0794134995499035,0.0794134995499035,,,,0.3356551880874054
2007-04-30,AMZN,AMZN,US,US,,5,0.4412578385077906,0.0540062504863421,0.0540062504863421,,,,0.3356551880874054
2007-04-30,REGN,REGN,US,US,,6,0.4377208525571,0.0535733531357463,0.0535733531357463,,,,0.3356551880874054
2007-04-30,ON,ON,US,US,,7,0.4151358204518431,0.0508091350422085,0.0508091350422085,,,,0.3356551880874054
2007-04-30,ICE,ICE,US,US,,8,0.4136157850531832,0.0506230954859125,0.0506230954859125,,,,0.3356551880874054
2007-04-30,PCAR,PCAR,US,US,,9,0.4082702114092877,0.0499688422035647,0.0499688422035647,,,,0.3356551880874054
2007-04-30,IT,IT,US,US,,10,0.3341311552569746,0.0408948448986713,0.0408948448986713,,,,0.3356551880874054
2007-04-30,BAYRY,BAYRY,EU,EU,,11,0.3081199207839412,0.0377112884339065,0.0377112884339065,,,,0.3356551880874054
2007-04-30,VMC,VMC,US,US,,12,0.2633418208095905,0.0322308253747226,0.0322308253747226,,,,0.3356551880874054
2007-04-30,WBD,WBD,US,US,,13,0.2288198192362822,0.0280056225532546,0.0280056225532546,,,,0.3356551880874054
2007-04-30,MTD,MTD,US,US,,14,0.2205094211328949,0.0269884996775897,0.0269884996775897,,,,0.3356551880874054
2007-04-30,CTRA,CTRA,US,US,,15,0.1956975219793331,0.0239517317750395,0.0239517317750395,,,,0.3356551880874054
2007-04-30,NGG,NGG,EU,EU,,16,0.1746232734509542,0.0213724208925769,0.0213724208925769,,,,0.3356551880874054
2007-04-30,NVO,NVO,EU,EU,,17,0.1653403538423848,0.0202362695591063,0.0202362695591063,,,,0.3356551880874054
2007-04-30,CI,CI,US,US,,18,0.1593516928712254,0.0195033077933053,0.0195033077933053,,,,0.3356551880874054
2007-04-30,ABBNY,ABB LTD-SPON ADR,,OTHER,Industrials,19,0.1587811443508897,0.0194334774501026,0.0194334774501026,,,,0.3356551880874054
2007-04-30,AEP,AEP,US,US,,20,0.1557242302027936,0.0190593368529506,0.0190593368529506,,,,0.3356551880874054
2007-04-30,BN,BN,CA,CAN,,21,0.1514048624846659,0.0185306825502493,0.0185306825502493,,,,0.3356551880874054
2007-04-30,DLTR,DLTR,US,US,,22,0.1447120169376533,0.0177115345113143,0.0177115345113143,,,,0.3356551880874054
2007-04-30,SIEGY,SIEGY,EU,EU,,23,0.119229965949665,0.0145927456571221,0.0145927456571221,,,,0.3356551880874054
2007-04-30,SYK,SYK,US,US,,24,0.1183953880816023,0.0144906003410289,0.0144906003410289,,,,0.3356551880874054
2007-04-30,SPG,SPG,US,US,,25,0.1169965281003996,0.0143193916373023,0.0143193916373023,,,,0.3356551880874054
2007-05-31,MA,MA,US,US,,1,2.154712421253516,0.12,0.12,,,,0.3454950207374304
2007-05-31,ICE,ICE,US,US,,2,1.1695832139352804,0.0985518662471415,0.0985518662471415,,,,0.3454950207374304
2007-05-31,BASFY,BASFY,EU,EU,,3,0.9548043327361898,0.080454086353889,0.080454086353889,,,,0.3454950207374304
2007-05-31,AMZN,AMZN,US,US,,4,0.7101400235025663,0.0598380891407351,0.0598380891407351,,,,0.3454950207374304
2007-05-31,NTDOY,NTDOY,JP,JP,,5,0.6629696788420258,0.0558634035925597,0.0558634035925597,,,,0.3454950207374304
2007-05-31,ON,ON,US,US,,6,0.6504830704292138,0.0548112522385407,0.0548112522385407,,,,0.3454950207374304
2007-05-31,BKNG,BKNG,US,US,,7,0.6273419401573976,0.0528613255055105,0.0528613255055105,,,,0.3454950207374304
2007-05-31,AAPL,AAPL,US,US,,8,0.4465378981429505,0.037626346452078,0.037626346452078,,,,0.3454950207374304
2007-05-31,IT,IT,US,US,,9,0.4199732271547917,0.0353879440272384,0.0353879440272384,,,,0.3454950207374304
2007-05-31,PCAR,PCAR,US,US,,10,0.4034723495089517,0.0339975407901386,0.0339975407901386,,,,0.3454950207374304
2007-05-31,WBD,WBD,US,US,,11,0.3894958397997727,0.0328198468056068,0.0328198468056068,,,,0.3454950207374304
2007-05-31,BAYRY,BAYRY,EU,EU,,12,0.3828360851253223,0.03225868002064,0.03225868002064,,,,0.3454950207374304
2007-05-31,CI,CI,US,US,,13,0.3544297154080387,0.029865091676015,0.029865091676015,,,,0.3454950207374304
2007-05-31,GIB,GIB,CA,CAN,,14,0.3397188922309915,0.0286255226903661,0.0286255226903661,,,,0.3454950207374304
2007-05-31,CTRA,CTRA,US,US,,15,0.3300463865258331,0.0278104943305437,0.0278104943305437,,,,0.3454950207374304
2007-05-31,ABBNY,ABB LTD-SPON ADR,,OTHER,Industrials,17,0.3119207812721283,0.0262831876769186,0.0262831876769186,,,,0.3454950207374304
2007-05-31,NVO,NVO,EU,EU,,18,0.2915344452933673,0.0245653864698646,0.0245653864698646,,,,0.3454950207374304
2007-05-31,SIEGY,SIEGY,EU,EU,,19,0.2805752385559846,0.0236419376175822,0.0236419376175822,,,,0.3454950207374304
2007-05-31,DLTR,DLTR,US,US,,20,0.2612248890647424,0.0220114310985292,0.0220114310985292,,,,0.3454950207374304
2007-05-31,CMG,CMG,US,US,,21,0.2414536266349584,0.0203454574531303,0.0203454574531303,,,,0.3454950207374304
2007-05-31,REGN,REGN,US,US,,22,0.2277091813573128,0.0191873177701178,0.0191873177701178,,,,0.3454950207374304
2007-05-31,MITSY,MITSY,,,,23,0.2258904702278706,0.0190340688402124,0.0190340688402124,,,,0.3454950207374304
2007-05-31,VMC,VMC,US,US,,24,0.224451241345571,0.018912795987954,0.018912795987954,,,,0.3454950207374304
2007-05-31,MARUY,Marubeni,Japan,JP,Industrials,25,0.2200057976000464,0.0185382123138741,0.0185382123138741,,,,0.3454950207374304
2007-06-29,MA,MA,US,US,,1,2.586958126231416,0.12,0.12,,,,0.2054193924263945
2007-06-29,ICE,ICE,US,US,,2,1.220922664740015,0.0913019696614761,0.0913019696614761,,,,0.2054193924263945
2007-06-29,BASFY,BASFY,EU,EU,,3,1.2074535746555803,0.0902947359604631,0.0902947359604631,,,,0.2054193924263945
2007-06-29,BKNG,BKNG,US,US,,4,0.9124833406956924,0.0682365302036071,0.0682365302036071,,,,0.2054193924263945
2007-06-29,NTDOY,NTDOY,JP,JP,,5,0.7209416244355106,0.0539128252942399,0.0539128252942399,,,,0.2054193924263945
2007-06-29,AAPL,AAPL,US,US,,6,0.6992713973344441,0.0522923013458535,0.0522923013458535,,,,0.2054193924263945
2007-06-29,AMZN,AMZN,US,US,,8,0.6019936220762298,0.0450177599339676,0.0450177599339676,,,,0.2054193924263945
2007-06-29,BAYRY,BAYRY,EU,EU,,9,0.5382155804730552,0.0402483662715431,0.0402483662715431,,,,0.2054193924263945
2007-06-29,MARUY,Marubeni,Japan,JP,Industrials,10,0.5228438923815685,0.0390988541523022,0.0390988541523022,,,,0.2054193924263945
2007-06-29,GIB,GIB,CA,CAN,,11,0.521566871170355,0.0390033570702588,0.0390033570702588,,,,0.2054193924263945
2007-06-29,ON,ON,US,US,,12,0.4702358194278948,0.0351647633048792,0.0351647633048792,,,,0.2054193924263945
2007-06-29,SIEGY,SIEGY,EU,EU,,13,0.426100256456519,0.0318642562803308,0.0318642562803308,,,,0.2054193924263945
2007-06-29,ABBNY,ABB LTD-SPON ADR,,OTHER,Industrials,14,0.3352488614637393,0.0250702868104464,0.0250702868104464,,,,0.2054193924263945
2007-06-29,NVDA,NVDA,US,US,,15,0.3336812729568409,0.024953060779321,0.024953060779321,,,,0.2054193924263945
2007-06-29,NVO,NVO,EU,EU,,16,0.3233073138109411,0.0241772844500233,0.0241772844500233,,,,0.2054193924263945
2007-06-29,DLTR,DLTR,US,US,,17,0.3022056426985705,0.0225992777577499,0.0225992777577499,,,,0.2054193924263945
2007-06-29,PCAR,PCAR,US,US,,18,0.2907348274165189,0.0217414772932976,0.0217414772932976,,,,0.2054193924263945
2007-06-29,WBD,WBD,US,US,,20,0.2612947581942585,0.0195399158147621,0.0195399158147621,,,,0.2054193924263945
2007-06-29,MSBHF,MSBHF,,,,21,0.258563891423743,0.0193356985271059,0.0193356985271059,,,,0.2054193924263945
2007-06-29,IT,IT,US,US,,22,0.2539689926969476,0.0189920868338618,0.0189920868338618,,,,0.2054193924263945
2007-06-29,TTWO,TTWO,,,,23,0.2372860783531275,0.0177445197411428,0.0177445197411428,,,,0.2054193924263945
2007-06-29,EQIX,EQIX,US,US,,24,0.2307577305492989,0.0172563225519689,0.0172563225519689,,,,0.2054193924263945
2007-06-29,CMG,CMG,US,US,,25,0.2264740114795918,0.0169359812233689,0.0169359812233689,,,,0.2054193924263945
2007-07-31,AMZN,AMZN,US,US,,1,2.27109452169075,0.12,0.12,,,,0.3174774310360557
2007-07-31,MA,MA,US,US,,2,2.1602202123590173,0.12,0.12,,,,0.3174774310360557
2007-07-31,NTDOY,NTDOY,JP,JP,,4,1.413804878798545,0.0844892121459636,0.0844892121459636,,,,0.3174774310360557
2007-07-31,ISRG,ISRG,US,US,,5,1.2757226785593936,0.0762373971433861,0.0762373971433861,,,,0.3174774310360557
2007-07-31,BASFY,BASFY,EU,EU,,6,1.0818191596681643,0.0646496909548404,0.0646496909548404,,,,0.3174774310360557
2007-07-31,BKNG,BKNG,US,US,,7,0.8516041129470794,0.0508920018894724,0.0508920018894724,,,,0.3174774310360557
2007-07-31,MARUY,Marubeni,Japan,JP,Industrials,8,0.808003727052485,0.048286435655591,0.048286435655591,,,,0.3174774310360557
2007-07-31,ICE,ICE,US,US,,9,0.7242410443536583,0.0432807639574778,0.0432807639574778,,,,0.3174774310360557
2007-07-31,AAPL,AAPL,US,US,,10,0.5921783447265625,0.0353886753017615,0.0353886753017615,,,,0.3174774310360557
2007-07-31,NVDA,NVDA,US,US,,11,0.5625000000000002,0.0336150925384354,0.0336150925384354,,,,0.3174774310360557
2007-07-31,ON,ON,US,US,,12,0.4458965510149804,0.0266468512443337,0.0266468512443337,,,,0.3174774310360557
2007-07-31,ABBNY,ABB LTD-SPON ADR,,OTHER,Industrials,13,0.3946462490653707,0.0235841247684957,0.0235841247684957,,,,0.3174774310360557
2007-07-31,CMG,CMG,US,US,,14,0.3837750441353012,0.0229344597734227,0.0229344597734227,,,,0.3174774310360557
2007-07-31,WBD,WBD,US,US,,15,0.3583983303106079,0.0214179431804654,0.0214179431804654,,,,0.3174774310360557
2007-07-31,GIB,GIB,CA,CAN,,16,0.312677275492304,0.018685645422826,0.018685645422826,,,,0.3174774310360557
2007-07-31,MITSY,MITSY,,,,17,0.3030901182737467,0.0181127153302352,0.0181127153302352,,,,0.3174774310360557
2007-07-31,NVO,NVO,EU,EU,,18,0.2637939874456558,0.015764372087233,0.015764372087233,,,,0.3174774310360557
2007-07-31,MSBHF,MSBHF,,,,19,0.2497600116817694,0.0149256993868149,0.0149256993868149,,,,0.3174774310360557
2007-07-31,SLB,SLB,US,US,,20,0.2312895238302733,0.0138218999941783,0.0138218999941783,,,,0.3174774310360557
2007-07-31,ITOCY,ITOCY,,,,21,0.22019699228855,0.0131590084843817,0.0131590084843817,,,,0.3174774310360557
2007-07-31,CP,CP,CA,CAN,,22,0.2113584755963992,0.0126308172728099,0.0126308172728099,,,,0.3174774310360557
2007-07-31,BAYRY,BAYRY,EU,EU,,23,0.2051582373370969,0.0122602900144156,0.0122602900144156,,,,0.3174774310360557
2007-07-31,PCAR,PCAR,US,US,,24,0.1914813832339735,0.0114429589631957,0.0114429589631957,,,,0.3174774310360557
2007-07-31,DE,DE,US,US,,25,0.1892307290183068,0.0113084594970061,0.0113084594970061,,,,0.3174774310360557
2007-08-31,AMZN,AMZN,US,US,,1,1.910753143492319,0.1163350706349309,0.1163350706349309,,,,0.2012750402206418
2007-08-31,ISRG,ISRG,US,US,,3,1.5635271137598423,0.0951944199795645,0.0951944199795645,,,,0.2012750402206418
2007-08-31,BKNG,BKNG,US,US,,4,1.155828091780017,0.0703719070969599,0.0703719070969599,,,,0.2012750402206418
2007-08-31,NTDOY,NTDOY,JP,JP,,5,1.136571498318304,0.0691994808376149,0.0691994808376149,,,,0.2012750402206418
2007-08-31,BASFY,BASFY,EU,EU,,6,0.9889335026414204,0.0602106291306498,0.0602106291306498,,,,0.2012750402206418
2007-08-31,MA,MA,US,US,,7,0.850383144364058,0.0517750728309844,0.0517750728309844,,,,0.2012750402206418
2007-08-31,CMG,CMG,US,US,,8,0.8300283238252691,0.0505357816681222,0.0505357816681222,,,,0.2012750402206418
2007-08-31,AAPL,AAPL,US,US,,9,0.694716598241388,0.0422974075970665,0.0422974075970665,,,,0.2012750402206418
2007-08-31,NVDA,NVDA,US,US,,10,0.5468540357319397,0.0332948832718369,0.0332948832718369,,,,0.2012750402206418
2007-08-31,ABBNY,ABB LTD-SPON ADR,,OTHER,Industrials,11,0.4982930011259227,0.0303382735128856,0.0303382735128856,,,,0.2012750402206418
2007-08-31,WBD,WBD,US,US,,12,0.4966596961227855,0.0302388307075418,0.0302388307075418,,,,0.2012750402206418
2007-08-31,ICE,ICE,US,US,,13,0.459035645336885,0.0279481127146617,0.0279481127146617,,,,0.2012750402206418
2007-08-31,BAYRY,BAYRY,EU,EU,,14,0.438297805053475,0.0266855016220655,0.0266855016220655,,,,0.2012750402206418
2007-08-31,NOK,Nokia,EU,EU,Communication Services,15,0.369202543707531,0.0224786776602178,0.0224786776602178,,,,0.2012750402206418
2007-08-31,ON,ON,US,US,,16,0.3666926955261587,0.0223258670439132,0.0223258670439132,,,,0.2012750402206418
2007-08-31,DE,DE,US,US,,17,0.3402973072459365,0.0207187995006912,0.0207187995006912,,,,0.2012750402206418
2007-08-31,SLB,SLB,US,US,,18,0.3219742272134159,0.0196032096522104,0.0196032096522104,,,,0.2012750402206418
2007-08-31,GIB,GIB,CA,CAN,,19,0.2807454270825866,0.0170930186357785,0.0170930186357785,,,,0.2012750402206418
2007-08-31,ILMN,ILMN,US,US,,20,0.2712557580496491,0.0165152457711837,0.0165152457711837,,,,0.2012750402206418
2007-08-31,PCAR,PCAR,US,US,,21,0.2237113819289981,0.0136205346604746,0.0136205346604746,,,,0.2012750402206418
2007-08-31,MARUY,Marubeni,Japan,JP,Industrials,22,0.2059232781985881,0.0125375165265065,0.0125375165265065,,,,0.2012750402206418
2007-08-31,BIIB,BIIB,US,US,,23,0.2018826921804963,0.0122915078458864,0.0122915078458864,,,,0.2012750402206418
2007-08-31,NVO,NVO,EU,EU,,24,0.1996553893964126,0.0121558998383349,0.0121558998383349,,,,0.2012750402206418
2007-08-31,CP,CP,CA,CAN,,25,0.1658177096014933,0.0100957127950891,0.0100957127950891,,,,0.2012750402206418
2007-10-31,NTDOY,NTDOY,JP,JP,,1,2.3271294285455304,0.12,0.12,,,,0.2800423840570872
2007-10-31,ISRG,ISRG,US,US,,2,3.34715106876266,0.12,0.12,,,,0.2800423840570872
2007-10-31,AAPL,AAPL,US,US,,4,1.267156924802143,0.0717941210460309,0.0717941210460309,,,,0.2800423840570872
2007-10-31,CMG,CMG,US,US,,5,1.118756657388995,0.0633861120982942,0.0633861120982942,,,,0.2800423840570872
2007-10-31,MA,MA,US,US,,6,1.041368092275038,0.0590014586251361,0.0590014586251361,,,,0.2800423840570872
2007-10-31,BKNG,BKNG,US,US,,7,0.9438951517655368,0.0534788718383856,0.0534788718383856,,,,0.2800423840570872
2007-10-31,AMZN,AMZN,US,US,,8,0.7824836652603713,0.044333677921554,0.044333677921554,,,,0.2800423840570872
2007-10-31,NOK,Nokia,EU,EU,Communication Services,9,0.658742067648265,0.0373227710137296,0.0373227710137296,,,,0.2800423840570872
2007-10-31,ABBNY,ABB LTD-SPON ADR,,OTHER,Industrials,10,0.5979477237144989,0.0338783069525982,0.0338783069525982,,,,0.2800423840570872
2007-10-31,ICE,ICE,US,US,,11,0.5534643704221737,0.0313579851295523,0.0313579851295523,,,,0.2800423840570872
2007-10-31,BIIB,BIIB,US,US,,12,0.4024237800614045,0.0228003817143966,0.0228003817143966,,,,0.2800423840570872
2007-10-31,MITSY,MITSY,,,,14,0.3695810140585112,0.0209395880970106,0.0209395880970106,,,,0.2800423840570872
2007-10-31,WBD,WBD,US,US,,15,0.3678732983260107,0.0208428329535776,0.0208428329535776,,,,0.2800423840570872
2007-10-31,NVDA,NVDA,US,US,,16,0.3542538831360947,0.0200711890288335,0.0200711890288335,,,,0.2800423840570872
2007-10-31,DE,DE,US,US,,17,0.3517942417244659,0.0199318315508607,0.0199318315508607,,,,0.2800423840570872
2007-10-31,AEM,Agnico Eagle Mines,CA,CAN,Materials,18,0.3278554725714397,0.0185755173828,0.0185755173828,,,,0.2800423840570872
2007-10-31,BASFY,BASFY,EU,EU,,19,0.3065078834892,0.0173660133627272,0.0173660133627272,,,,0.2800423840570872
2007-10-31,EQIX,EQIX,US,US,,20,0.2896080809767926,0.0164085104335464,0.0164085104335464,,,,0.2800423840570872
2007-10-31,WPM,Wheaton Precious Metals,CA,CAN,Materials,21,0.2423701002366936,0.0137321179198455,0.0137321179198455,,,,0.2800423840570872
2007-10-31,GOOGL,GOOGL,US,US,,22,0.236217572910329,0.0133835302406383,0.0133835302406383,,,,0.2800423840570872
2007-10-31,BAYRY,BAYRY,EU,EU,,23,0.2329484534844836,0.0131983096486349,0.0131983096486349,,,,0.2800423840570872
2007-10-31,MARUY,Marubeni,Japan,JP,Industrials,24,0.2322105099015136,0.0131564995066676,0.0131564995066676,,,,0.2800423840570872
2007-10-31,IMO,Imperial Oil,CA,CAN,Energy,25,0.2254778381867284,0.0127750422154722,0.0127750422154722,,,,0.2800423840570872
2007-11-30,ISRG,ISRG,US,US,,1,3.043667913587369,0.12,0.12,,,,0.2080984278752782
2007-11-30,BKNG,BKNG,US,US,,3,1.77721727266448,0.12,0.12,,,,0.2080984278752782
2007-11-30,NTDOY,NTDOY,JP,JP,,4,1.379072035769462,0.1066086403208147,0.1066086403208147,,,,0.2080984278752782
2007-11-30,CMG,CMG,US,US,,6,0.8088920047805094,0.0625310894277635,0.0625310894277635,,,,0.2080984278752782
2007-11-30,AMZN,AMZN,US,US,,7,0.5764293666894144,0.0445606534175418,0.0445606534175418,,,,0.2080984278752782
2007-11-30,AAPL,AAPL,US,US,,8,0.5516438016528925,0.0426446147193512,0.0426446147193512,,,,0.2080984278752782
2007-11-30,NOK,Nokia,EU,EU,Communication Services,9,0.4639807760464087,0.0358678577959164,0.0358678577959164,,,,0.2080984278752782
2007-11-30,MA,MA,US,US,,10,0.4575169054020801,0.0353681707290135,0.0353681707290135,,,,0.2080984278752782
2007-11-30,DE,DE,US,US,,11,0.3892982928332937,0.0300945567756474,0.0300945567756474,,,,0.2080984278752782
2007-11-30,ILMN,ILMN,US,US,,12,0.3638132801223983,0.0281244475404534,0.0281244475404534,,,,0.2080984278752782
2007-11-30,ABBNY,ABB LTD-SPON ADR,,OTHER,Industrials,13,0.3384250779403026,0.0261618222064454,0.0261618222064454,,,,0.2080984278752782
2007-11-30,WBD,WBD,US,US,,14,0.2358286736013516,0.018230646107818,0.018230646107818,,,,0.2080984278752782
2007-11-30,BASFY,BASFY,EU,EU,,15,0.2274715785011619,0.0175846040428973,0.0175846040428973,,,,0.2080984278752782
2007-11-30,NVO,NVO,EU,EU,,16,0.1930690437878248,0.0149251291538048,0.0149251291538048,,,,0.2080984278752782
2007-11-30,MITSY,MITSY,,,,17,0.1877462925725286,0.0145136558912699,0.0145136558912699,,,,0.2080984278752782
2007-11-30,BIIB,BIIB,US,US,,18,0.1840892141902684,0.0142309468349139,0.0142309468349139,,,,0.2080984278752782
2007-11-30,ICE,ICE,US,US,,19,0.1741189271997591,0.0134601975831727,0.0134601975831727,,,,0.2080984278752782
2007-11-30,BAYRY,BAYRY,EU,EU,,20,0.1672672396702014,0.0129305304791467,0.0129305304791467,,,,0.2080984278752782
2007-11-30,GOOGL,GOOGL,US,US,,21,0.1549412436619562,0.0119776740358605,0.0119776740358605,,,,0.2080984278752782
2007-11-30,SIEGY,SIEGY,EU,EU,,22,0.1518919780753037,0.0117419517169834,0.0117419517169834,,,,0.2080984278752782
2007-11-30,IDXX,IDXX,US,US,,23,0.1474459609551882,0.0113982540509263,0.0113982540509263,,,,0.2080984278752782
2007-11-30,LHX,LHX,US,US,,24,0.145815197598119,0.0112721885085378,0.0112721885085378,,,,0.2080984278752782
2007-11-30,APD,APD,US,US,,25,0.1284205428639022,0.0099275013261672,0.0099275013261672,,,,0.2080984278752782
2007-12-31,ISRG,ISRG,US,US,,1,3.274365644844593,0.12,0.12,,,,0.2290304593177258
2007-12-31,CMG,CMG,US,US,,3,1.3352637212572145,0.0978817469568109,0.0978817469568109,,,,0.2290304593177258
2007-12-31,BKNG,BKNG,US,US,,4,1.3244357189512104,0.0970879983026004,0.0970879983026004,,,,0.2290304593177258
2007-12-31,AAPL,AAPL,US,US,,5,1.0857869643087523,0.0795938084720872,0.0795938084720872,,,,0.2290304593177258
2007-12-31,NTDOY,NTDOY,JP,JP,,6,0.8601415493840571,0.0630528307955365,0.0630528307955365,,,,0.2290304593177258
2007-12-31,AMZN,AMZN,US,US,,7,0.6738694586767655,0.0493981217238631,0.0493981217238631,,,,0.2290304593177258
2007-12-31,MA,MA,US,US,,8,0.5581470958805836,0.0409150731304398,0.0409150731304398,,,,0.2290304593177258
2007-12-31,DE,DE,US,US,,9,0.5531164733775359,0.0405463024441405,0.0405463024441405,,,,0.2290304593177258
2007-12-31,NOK,Nokia,EU,EU,Communication Services,11,0.4084150134504642,0.0299389359296613,0.0299389359296613,,,,0.2290304593177258
2007-12-31,LVMUY,LVMUY,EU,EU,,12,0.3599070064152361,0.0263830477598465,0.0263830477598465,,,,0.2290304593177258
2007-12-31,CRM,CRM,US,US,,13,0.3295741978814551,0.0241594957812175,0.0241594957812175,,,,0.2290304593177258
2007-12-31,ICE,ICE,US,US,,14,0.2991643037868712,0.0219302930317061,0.0219302930317061,,,,0.2290304593177258
2007-12-31,WPM,Wheaton Precious Metals,CA,CAN,Materials,15,0.2848169641348626,0.0208785587211243,0.0208785587211243,,,,0.2290304593177258
2007-12-31,BAYRY,BAYRY,EU,EU,,16,0.2669264662525432,0.0195670925599679,0.0195670925599679,,,,0.2290304593177258
2007-12-31,OXY,OXY,US,US,,17,0.2141983340530139,0.0157018473568704,0.0157018473568704,,,,0.2290304593177258
2007-12-31,ILMN,ILMN,US,US,,18,0.2134944573457673,0.0156502495483995,0.0156502495483995,,,,0.2290304593177258
2007-12-31,ABBNY,ABB LTD-SPON ADR,,OTHER,Industrials,19,0.1877621627313236,0.0137639390690752,0.0137639390690752,,,,0.2290304593177258
2007-12-31,BASFY,BASFY,EU,EU,,20,0.1613702897630383,0.0118292780800342,0.0118292780800342,,,,0.2290304593177258
2007-12-31,GOOGL,GOOGL,US,US,,21,0.1594903612562929,0.0116914695831323,0.0116914695831323,,,,0.2290304593177258
2007-12-31,CPRT,CPRT,US,US,,22,0.1571425031078533,0.0115193594197859,0.0115193594197859,,,,0.2290304593177258
2007-12-31,AEM,Agnico Eagle Mines,CA,CAN,Materials,23,0.1570935007517886,0.0115157672932717,0.0115157672932717,,,,0.2290304593177258
2007-12-31,NVO,NVO,EU,EU,,24,0.1519407561255468,0.0111380444227934,0.0111380444227934,,,,0.2290304593177258
2007-12-31,APH,APH,US,US,,25,0.1450069128822463,0.0106297577982306,0.0106297577982306,,,,0.2290304593177258
2008-01-31,BKNG,BKNG,US,US,,1,1.3082683122943457,0.12,0.12,,,,0.2746310144190285
2008-01-31,ISRG,ISRG,US,US,,2,0.7940814891560932,0.1172597655081801,0.1172597655081801,,,,0.2746310144190285
2008-01-31,MA,MA,US,US,,5,0.4323929220651955,0.063850238723793,0.063850238723793,,,,0.2746310144190285
2008-01-31,CMG,CMG,US,US,,6,0.4067373997357728,0.0600617603706014,0.0600617603706014,,,,0.2746310144190285
2008-01-31,DE,DE,US,US,,7,0.3890880047016962,0.0574555241702633,0.0574555241702633,,,,0.2746310144190285
2008-01-31,AEM,Agnico Eagle Mines,CA,CAN,Materials,8,0.2913418005586792,0.0430216189179122,0.0430216189179122,,,,0.2746310144190285
2008-01-31,AMZN,AMZN,US,US,,9,0.2885391976274368,0.0426077664770509,0.0426077664770509,,,,0.2746310144190285
2008-01-31,LVMUY,LVMUY,EU,EU,,10,0.282469947135218,0.0417115374385371,0.0417115374385371,,,,0.2746310144190285
2008-01-31,NOK,Nokia,EU,EU,Communication Services,11,0.2535235504442726,0.0374371049846409,0.0374371049846409,,,,0.2746310144190285
2008-01-31,ILMN,ILMN,US,US,,12,0.2119822292598165,0.0313028156862389,0.0313028156862389,,,,0.2746310144190285
